"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01011","5","1026","73","0","2015","A","",11,112,1579640,849515,23852,270,14062,"",0.90,0.36,0.37,0.38,0.52,1.04,1.04,"",0,0.0,-5,-4.3,34717,2.2,-36235,-4.1,-3277,-12.1,16,6.3,858,6.5
"01013","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.29,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","1026","73","0","2015","A","",42,901,11789860,7031122,96535,252,13091,"",1.04,1.22,1.18,1.19,0.79,0.97,0.97,"",3,7.7,80,9.7,1325815,12.7,761864,12.2,5113,5.6,7,2.9,347,2.7
"01015","1","1026","73","0","2015","A","",2,24,411987,0,0,334,17347,"",4.85,1.49,0.83,0.00,0.00,0.56,0.56,"",0,0.0,-2,-7.7,-35037,-7.8,0,0.0,0,0.0,9,2.8,425,2.5
"01015","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","1026","73","0","2015","A","",252,4820,67344532,39038794,631302,269,13971,"",1.21,1.02,0.94,1.27,1.21,0.92,0.92,"",-2,-0.8,-35,-0.7,2957744,4.6,1246515,3.3,18096,3.0,14,5.5,708,5.3
"01017","3","1026","73","0","2015","A","",12,45,939056,0,0,398,20676,"",41.57,1.95,2.08,0.00,0.00,1.06,1.06,"",0,0.0,0,0.0,-7148,-0.8,0,0.0,0,0.0,-11,-2.7,-587,-2.8
"01017","5","1026","73","0","2015","A","",54,762,9640850,6163577,82360,243,12655,"",1.08,0.88,0.78,1.00,0.79,0.89,0.89,"",0,0.0,30,4.1,241708,2.6,232385,3.9,-10608,-11.4,-4,-1.6,-187,-1.5
"01019","5","1026","73","0","2015","A","",28,374,4426157,2874797,36574,228,11845,"",0.80,0.68,0.59,0.73,0.42,0.87,0.87,"",-2,-6.7,7,1.9,251089,6.0,112745,4.1,-4774,-11.5,9,4.1,482,4.2
"01021","5","1026","73","0","2015","A","",57,828,11312724,6966554,108384,263,13664,"",0.89,0.83,0.80,0.93,0.80,0.97,0.97,"",4,7.5,8,1.0,527295,4.9,319500,4.8,-740,-0.7,10,4.0,508,3.9
"01023","5","1026","73","0","2015","A","",18,131,1521630,990255,22939,223,11586,"",0.75,0.36,0.21,0.36,0.54,0.60,0.60,"",1,5.9,-1,-0.8,-28514,-1.8,35449,3.7,-1282,-5.3,-3,-1.3,-187,-1.6
"01025","3","1026","73","0","2015","A","N",3,0,0,0,0,0,0,"N",9.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","1026","73","0","2015","A","",55,767,8890205,5714473,108797,223,11591,"",0.99,0.87,0.65,0.90,1.16,0.74,0.74,"",0,0.0,46,6.4,537479,6.4,338886,6.3,7269,7.2,0,0.0,3,0.0
"01027","5","1026","73","0","2015","A","",8,114,1276917,784668,7069,216,11209,"",0.45,0.27,0.23,0.26,0.14,0.86,0.85,"",-2,-20.0,11,10.7,109256,9.4,76822,10.9,503,7.7,-2,-0.9,-137,-1.2
"01029","3","1026","73","0","2015","A","",5,37,576214,0,0,304,15787,"",49.85,5.90,3.78,0.00,0.00,0.65,0.65,"",0,0.0,0,0.0,-8020,-1.4,0,0.0,0,0.0,-2,-0.7,-111,-0.7
"01029","5","1026","73","0","2015","A","",12,148,1838552,1191308,17946,238,12388,"",0.69,0.63,0.44,0.70,0.45,0.70,0.70,"",1,9.1,2,1.4,148614,8.8,125217,11.7,6334,54.5,16,7.2,826,7.1
"01031","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","1026","73","0","2015","A","",96,1653,20637026,12782846,212661,240,12483,"",1.08,1.00,0.93,1.00,0.99,0.93,0.93,"",6,6.7,98,6.3,1449962,7.6,971853,8.2,-7255,-3.3,3,1.3,143,1.2
"01033","2","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","1026","73","0","2015","A","",121,1889,24110588,14105891,182132,245,12763,"",1.11,0.74,0.55,0.73,0.51,0.74,0.74,"",0,0.0,6,0.3,256128,1.1,-47293,-0.3,-8583,-4.5,1,0.4,95,0.7
"01035","5","1026","73","0","2015","A","",21,299,3314275,2117856,40264,213,11072,"",0.98,0.78,0.63,0.75,0.78,0.80,0.80,"",-1,-4.5,-5,-1.6,2895,0.1,-33522,-1.6,-12424,-23.6,4,1.9,185,1.7
"01037","3","1026","73","0","2015","A","N",2,0,0,0,0,0,0,"N",34.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","1026","73","0","2015","A","N",5,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","1026","73","0","2015","A","",67,891,11325062,6987689,115339,244,12711,"",0.88,0.67,0.62,0.72,0.54,0.92,0.93,"",-1,-1.5,-60,-6.3,158842,1.4,-236351,-3.3,-21979,-16.0,18,8.0,970,8.3
"01041","5","1026","73","0","2015","A","",18,171,2083164,1349079,20293,235,12218,"",0.83,0.42,0.35,0.41,0.27,0.84,0.84,"",1,5.9,-7,-3.9,173080,9.1,-5937,-0.4,-19168,-48.6,29,14.1,1492,13.9
"01043","5","1026","73","0","2015","A","",150,2721,38231105,21268886,288198,270,14050,"",0.99,0.91,0.84,0.93,0.82,0.93,0.93,"",7,4.9,331,13.8,6793000,21.6,2707847,14.6,12197,4.4,17,6.7,898,6.8
"01045","1","1026","73","0","2015","A","",6,254,5154014,0,0,390,20285,"",41.43,41.84,19.89,0.00,0.00,0.48,0.48,"",0,0.0,-8,-3.1,10739,0.2,0,0.0,0,0.0,13,3.4,673,3.4
"01045","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","1026","73","0","2015","A","",88,1176,16871545,9700845,172946,276,14344,"",1.20,0.66,0.45,0.86,0.85,0.69,0.69,"",0,0.0,23,2.0,470742,2.9,452207,4.9,14114,8.9,2,0.7,121,0.9
"01047","2","1026","73","0","2015","A","N",2,0,0,0,0,0,0,"N",19.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","3","1026","73","0","2015","A","",11,47,849719,0,0,348,18079,"",26.54,1.29,1.17,0.00,0.00,0.91,0.91,"",-1,-8.3,3,6.8,101868,13.6,0,0.0,0,0.0,24,7.4,1210,7.2
"01047","5","1026","73","0","2015","A","",64,987,11934574,7495189,155514,233,12093,"",0.89,0.72,0.60,0.77,0.67,0.83,0.83,"",-2,-3.0,41,4.3,450321,3.9,196559,2.7,-18419,-10.6,0,0.0,-46,-0.4
"01049","5","1026","73","0","2015","A","",97,1674,25899323,14401785,212557,298,15472,"",1.01,0.74,0.82,0.81,0.69,1.11,1.10,"",-6,-5.8,27,1.6,1176428,4.8,605741,4.4,-7168,-3.3,9,3.1,463,3.1
"01051","2","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","3","1026","73","0","2015","A","N",3,0,0,0,0,0,0,"N",4.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","1026","73","0","2015","A","",137,2724,38732272,20805404,281176,273,14218,"",1.24,1.31,1.35,1.41,1.24,1.03,1.03,"",8,6.2,149,5.8,3905107,11.2,1415679,7.3,-17248,-5.8,13,5.0,691,5.1
"01053","3","1026","73","0","2015","A","N",4,0,0,0,0,0,0,"N",9.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","1026","73","0","2015","A","",57,1040,12526859,8194186,128691,232,12041,"",0.82,0.75,0.58,0.83,0.79,0.78,0.78,"",2,3.6,27,2.7,371570,3.1,-122875,-1.5,5029,4.1,1,0.4,46,0.4
"01055","3","1026","73","0","2015","A","",5,29,341702,0,0,229,11920,"",4.97,0.28,0.17,0.00,0.00,0.60,0.60,"",1,25.0,-4,-12.1,-26290,-7.1,0,0.0,0,0.0,15,7.0,797,7.2
"01055","5","1026","73","0","2015","A","",200,3859,53897093,30669917,437028,269,13966,"",1.15,1.00,0.97,0.98,0.85,0.97,0.96,"",-5,-2.4,89,2.4,3085082,6.1,1372139,4.7,-30018,-6.4,10,3.9,490,3.6
"01057","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","5","1026","73","0","2015","A","",20,256,2810905,1768203,23939,211,10977,"",0.71,0.60,0.50,0.67,0.60,0.83,0.83,"",-1,-4.8,19,8.0,157925,6.0,111189,6.7,4277,21.8,-4,-1.9,-221,-2.0
"01059","5","1026","73","0","2015","A","",48,656,8191227,5131112,70783,240,12482,"",1.01,0.59,0.54,0.60,0.42,0.91,0.91,"",3,6.7,46,7.5,672465,8.9,495598,10.7,-382,-0.5,3,1.3,160,1.3
"01061","5","1026","73","0","2015","A","",28,265,3283613,2198189,35275,238,12391,"",0.68,0.49,0.48,0.53,0.65,0.97,0.97,"",0,0.0,-1,-0.4,-43384,-1.3,-17000,-0.8,-1642,-4.4,-3,-1.2,-132,-1.1
"01063","5","1026","73","0","2015","A","",8,239,6141296,2274069,99542,495,25741,"",0.63,1.27,2.49,2.03,3.46,1.96,1.96,"",0,0.0,-11,-4.4,541141,9.7,-50286,-2.2,8144,8.9,64,14.8,3325,14.8
"01065","2","1026","73","0","2015","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","1026","73","0","2015","A","",14,159,1641673,1136109,14421,199,10336,"",0.61,0.53,0.39,0.60,0.48,0.73,0.73,"",0,0.0,5,3.2,-18857,-1.1,32052,2.9,-940,-6.1,-9,-4.3,-482,-4.5
"01067","5","1026","73","0","2015","A","",25,219,2487436,1651333,40392,219,11367,"",0.89,0.60,0.44,0.60,1.03,0.73,0.73,"",-1,-3.8,29,15.3,253186,11.3,154324,10.3,3752,10.2,-7,-3.1,-387,-3.3
"01069","2","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","1026","73","0","2015","A","",269,5265,76456121,43324793,692860,279,14523,"",1.10,1.05,0.94,1.15,1.17,0.90,0.90,"",0,0.0,110,2.1,3441555,4.7,1057474,2.5,-60011,-8.0,7,2.6,359,2.5
"01071","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","1026","73","0","2015","A","",81,1198,16204645,9406795,126375,260,13524,"",1.00,0.68,0.65,0.71,0.39,0.96,0.96,"",1,1.2,4,0.3,877781,5.7,327950,3.6,-14641,-10.4,13,5.3,686,5.3
"01073","2","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","3","1026","73","0","2015","A","",25,400,11300083,471407,7731,543,28238,"",2.88,0.41,0.39,0.18,0.17,0.96,0.96,"",-1,-3.8,-21,-5.0,-211232,-1.8,-21717,-4.4,2602,50.7,17,3.2,906,3.3
"01073","5","1026","73","0","2015","A","",1596,33317,606682147,284836158,4535225,350,18209,"",1.06,0.91,0.77,1.03,1.04,0.85,0.85,"",56,3.6,844,2.6,41575093,7.4,13076408,4.8,-185973,-3.9,15,4.5,806,4.6
"01075","3","1026","73","0","2015","A","",4,27,453830,0,0,324,16861,"",29.62,2.82,2.30,0.00,0.00,0.82,0.82,"",0,0.0,0,0.0,1531,0.3,0,0.0,0,0.0,-3,-0.9,-153,-0.9
"01075","5","1026","73","0","2015","A","",19,200,2340722,1459892,22981,225,11708,"",0.81,0.55,0.43,0.56,0.64,0.78,0.78,"",0,0.0,33,19.8,367536,18.6,236517,19.3,6787,41.9,-2,-0.9,-90,-0.8
"01077","5","1026","73","0","2015","A","",183,4228,58711455,32796324,497153,267,13886,"",1.06,1.35,1.36,1.42,1.26,1.01,1.01,"",1,0.5,112,2.7,2907348,5.2,1006021,3.2,14943,3.1,6,2.3,329,2.4
"01079","2","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",18.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","5","1026","73","0","2015","A","",38,495,6225217,3720660,39301,242,12587,"",1.04,0.99,0.91,1.19,0.76,0.93,0.93,"",-2,-5.0,3,0.6,106203,1.7,9976,0.3,-7244,-15.6,3,1.3,137,1.1
"01081","3","1026","73","0","2015","A","",5,230,4865371,96607,860,407,21177,"",3.48,1.46,1.51,0.25,0.13,1.04,1.04,"",-1,-16.7,0,0.0,217861,4.7,5698,6.3,51,6.3,19,4.9,992,4.9
"01081","5","1026","73","0","2015","A","",374,7498,105476054,59877372,931685,271,14067,"",1.50,1.26,1.19,1.51,1.48,0.95,0.94,"",24,6.9,412,5.8,9823726,10.3,4434066,8.0,-334,0.0,11,4.2,569,4.2
"01083","5","1026","73","0","2015","A","",124,1918,26631897,15276827,212292,267,13883,"",1.07,0.78,0.59,0.89,0.58,0.75,0.75,"",-5,-3.9,11,0.6,391163,1.5,209724,1.4,-11696,-5.2,2,0.8,120,0.9
"01085","5","1026","73","0","2015","A","",6,39,610974,396893,19228,303,15767,"",0.45,0.15,0.13,0.22,0.54,0.86,0.86,"",3,100.0,25,178.6,440215,257.8,228282,135.4,9649,100.7,61,25.2,3196,25.4
"01087","2","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",34.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","1026","73","0","2015","A","",17,422,7129477,3247493,90838,325,16894,"",0.85,0.82,0.81,1.58,2.92,1.00,1.00,"",-5,-22.7,-205,-32.7,-6257350,-46.7,-2787908,-46.2,-207104,-69.5,-86,-20.9,-4465,-20.9
"01089","1","1026","73","0","2015","A","",5,263,6093356,0,0,446,23198,"",3.28,3.82,1.89,0.00,0.00,0.49,0.49,"",-1,-16.7,-16,-5.7,-352424,-5.5,0,0.0,0,0.0,1,0.2,53,0.2
"01089","3","1026","73","0","2015","A","",4,316,10746267,225607,4264,655,34052,"",0.89,0.59,0.64,0.16,0.15,1.08,1.08,"",0,0.0,-374,-54.2,-4681002,-30.3,24878,12.4,-1537,-26.5,225,52.3,11688,52.3
"01089","5","1026","73","0","2015","A","",873,18107,275079161,144448629,2153921,292,15192,"",1.13,0.90,0.59,0.99,0.83,0.66,0.66,"",19,2.2,1180,7.0,23096149,9.2,8035729,5.9,-22029,-1.0,6,2.1,305,2.0
"01091","2","1026","73","0","2015","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","5","1026","73","0","2015","A","",42,429,6042475,3448486,57272,271,14082,"",0.98,0.58,0.51,0.62,0.67,0.89,0.89,"",1,2.4,16,3.9,441422,7.9,280611,8.9,-405,-0.7,10,3.8,523,3.9
"01093","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","1026","73","0","2015","A","",55,709,8315919,5253416,80704,226,11733,"",1.05,0.68,0.59,0.66,0.46,0.87,0.87,"",4,7.8,81,12.9,1194581,16.8,745528,16.5,20297,33.6,8,3.7,398,3.5
"01095","3","1026","73","0","2015","A","",16,142,2740093,0,0,372,19330,"",16.18,1.42,1.44,0.00,0.00,1.02,1.02,"",0,0.0,0,0.0,56271,2.1,0,0.0,0,0.0,9,2.5,430,2.3
"01095","5","1026","73","0","2015","A","",199,3271,43337088,25470151,392581,255,13251,"",1.16,0.87,0.83,0.87,0.84,0.96,0.96,"",1,0.5,138,4.4,1802867,4.3,903554,3.7,-30152,-7.1,0,0.0,-8,-0.1
"01097","1","1026","73","0","2015","A","",1,3,33572,0,0,235,12208,"",0.62,0.05,0.01,0.00,0.00,0.33,0.33,"",0,0.0,0,0.0,-5739,-14.6,0,0.0,0,0.0,-24,-9.3,-1270,-9.4
"01097","2","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","3","1026","73","0","2015","A","",4,36,1030750,220993,2256,546,28369,"",0.85,0.07,0.09,0.17,0.08,1.13,1.13,"",-1,-20.0,-10,-21.7,-185848,-15.3,-87662,-28.4,-3088,-57.8,33,6.4,1679,6.3
"01097","5","1026","73","0","2015","A","",875,16747,265460822,134945558,2391721,305,15851,"",1.07,0.92,0.80,0.98,0.92,0.86,0.86,"",16,1.9,376,2.3,21556301,8.8,4937918,3.8,-106392,-4.3,18,6.3,953,6.4
"01099","5","1026","73","0","2015","A","",28,423,4934620,3107010,59197,224,11663,"",0.76,0.64,0.45,0.65,0.79,0.70,0.70,"",-1,-3.4,-36,-7.8,-301406,-5.8,-310640,-9.1,-22115,-27.2,5,2.3,258,2.3
"01101","1","1026","73","0","2015","A","",10,250,4113173,0,0,316,16442,"",9.49,5.26,2.35,0.00,0.00,0.45,0.45,"",0,0.0,13,5.5,265583,6.9,0,0.0,0,0.0,3,1.0,185,1.1
"01101","2","1026","73","0","2015","A","N",2,0,0,0,0,0,0,"N",2.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","3","1026","73","0","2015","A","",45,762,19777518,4212861,60665,499,25963,"",14.54,2.06,2.16,4.87,3.72,1.05,1.05,"",0,0.0,-67,-8.1,-331463,-1.6,-274430,-6.1,-3951,-6.1,33,7.1,1716,7.1
"01101","5","1026","73","0","2015","A","",567,12215,189572749,97650133,1683257,298,15519,"",1.06,0.87,0.75,1.08,1.09,0.86,0.86,"",10,1.8,383,3.2,10769001,6.0,4911603,5.3,-73493,-4.2,7,2.4,407,2.7
"01103","5","1026","73","0","2015","A","",240,4608,64140158,37362007,540444,268,13919,"",1.04,0.91,0.73,0.94,0.78,0.80,0.80,"",5,2.1,243,5.6,4547456,7.6,2658264,7.7,-24717,-4.4,5,1.9,266,1.9
"01105","5","1026","73","0","2015","A","",16,132,1769529,932813,33981,258,13397,"",1.24,0.58,0.64,0.74,1.81,1.11,1.10,"",2,14.3,23,21.1,571040,47.6,109031,13.2,13175,63.3,46,21.7,2359,21.4
"01107","5","1026","73","0","2015","A","",16,135,1946674,1014005,11585,278,14438,"",0.58,0.33,0.33,0.39,0.28,0.99,0.99,"",-3,-15.8,-8,-5.6,-43628,-2.2,-11884,-1.2,-828,-6.7,10,3.7,495,3.6
"01109","5","1026","73","0","2015","A","",90,1639,21307722,12954384,346466,250,13001,"",1.53,1.10,0.89,1.19,1.67,0.80,0.80,"",4,4.7,37,2.3,773806,3.8,544511,4.4,842,0.2,4,1.6,186,1.5
"01111","5","1026","73","0","2015","A","",26,320,4481899,2668933,31206,270,14028,"",0.83,0.61,0.67,0.70,0.46,1.10,1.09,"",0,0.0,-23,-6.7,117899,2.7,-6401,-0.2,-1666,-5.1,26,10.7,1314,10.3
"01113","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01113","5","1026","73","0","2015","A","",96,1582,21869214,13450766,211141,266,13827,"",1.30,1.09,1.02,1.29,1.28,0.94,0.94,"",3,3.2,58,3.8,2079036,10.5,1024412,8.2,11323,5.7,16,6.4,837,6.4
"01115","5","1026","73","0","2015","A","",145,2247,30859119,17697553,265513,264,13731,"",1.21,1.11,1.05,1.14,1.01,0.94,0.94,"",6,4.3,85,3.9,2765576,9.8,1231278,7.5,22601,9.3,14,5.6,735,5.7
"01117","3","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","1026","73","0","2015","A","",438,9370,147338527,74031766,1005589,302,15725,"",0.95,1.04,0.80,0.97,0.82,0.77,0.77,"",27,6.6,312,3.4,9774694,7.1,4471004,6.4,-1383,-0.1,10,3.4,539,3.5
"01119","5","1026","73","0","2015","A","",23,262,3053130,2001878,53561,224,11661,"",1.16,0.81,0.62,1.01,1.42,0.77,0.77,"",0,0.0,-27,-9.3,-152660,-4.8,-182638,-8.4,-9083,-14.5,10,4.7,549,4.9
"01121","2","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","3","1026","73","0","2015","A","",6,99,3042118,0,0,593,30858,"",9.26,1.17,1.43,0.00,0.00,1.23,1.23,"",1,20.0,-10,-9.2,-1697,-0.1,0,0.0,0,0.0,56,10.4,2954,10.6
"01121","5","1026","73","0","2015","A","",131,2069,32862785,17016369,280027,305,15883,"",1.17,0.65,0.56,0.70,0.66,0.87,0.87,"",-1,-0.8,80,4.0,3560245,12.1,1150960,7.3,19747,7.6,22,7.8,1148,7.8
"01123","5","1026","73","0","2015","A","",69,1162,19616605,9297855,141012,325,16887,"",1.02,0.80,1.02,0.78,0.63,1.27,1.27,"",1,1.5,44,3.9,1453114,8.0,593346,6.8,-16750,-10.6,13,4.2,647,4.0
"01125","2","1026","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","3","1026","73","0","2015","A","",10,337,5497639,0,0,314,16322,"",4.68,1.28,0.86,0.00,0.00,0.67,0.67,"",1,11.1,78,30.1,797754,17.0,0,0.0,0,0.0,-35,-10.0,-1807,-10.0
"01125","5","1026","73","0","2015","A","",460,10473,154373770,85448497,1572059,283,14740,"",1.25,1.06,0.88,1.23,1.39,0.83,0.83,"",19,4.3,446,4.4,12065268,8.5,4975946,6.2,-10921,-0.7,10,3.7,547,3.9
