"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01003","3","1021","73","0","2015","A","",12,456,21840495,261559,3186,922,47922,"",1.71,1.75,2.13,0.68,0.96,1.22,1.22,"",0,0.0,10,2.2,165302,0.8,5560,2.2,109,3.5,-12,-1.3,-659,-1.4
"01003","5","1021","73","0","2015","A","",1422,16923,524248556,156268533,2625300,596,30978,"",1.26,1.31,1.43,1.28,1.32,1.09,1.09,"",32,2.3,684,4.2,35831687,7.3,8268528,5.6,-177098,-6.3,18,3.1,900,3.0
"01005","1","1021","73","0","2015","A","",4,34,1747255,0,0,986,51264,"",2.25,0.86,1.09,0.00,0.00,1.25,1.25,"",0,0.0,1,3.0,93961,5.7,0,0.0,0,0.0,25,2.6,1290,2.6
"01005","2","1021","73","0","2015","A","N",2,0,0,0,0,0,0,"N",35.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","3","1021","73","0","2015","A","",6,52,1442962,121570,1082,536,27883,"",8.53,1.65,1.12,2.79,2.44,0.68,0.68,"",0,0.0,1,2.0,-10525,-0.7,-3864,-3.1,-35,-3.1,-10,-1.8,-524,-1.8
"01005","5","1021","73","0","2015","A","",144,1672,57587986,16040220,238734,663,34451,"",1.28,1.07,1.25,1.16,0.90,1.18,1.17,"",0,0.0,10,0.6,1831778,3.3,-814,0.0,-15615,-6.1,18,2.8,895,2.7
"01007","1","1021","73","0","2015","A","",7,36,1562777,0,0,841,43714,"",6.52,1.84,1.82,0.00,0.00,0.99,0.99,"",0,0.0,0,0.0,191749,14.0,0,0.0,0,0.0,110,15.0,5718,15.0
"01007","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",29.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","3","1021","73","0","2015","A","",5,68,1849679,72000,641,521,27102,"",11.80,4.34,2.69,3.75,3.27,0.62,0.62,"",0,0.0,6,9.7,161932,9.6,16000,28.6,142,28.5,-6,-1.1,-304,-1.1
"01007","5","1021","73","0","2015","A","",91,718,21793766,6223750,101152,584,30350,"",1.34,0.92,0.89,1.02,0.86,0.96,0.96,"",2,2.2,9,1.3,1128849,5.5,122773,2.0,3250,3.3,23,4.1,1193,4.1
"01009","1","1021","73","0","2015","A","",7,60,2886106,0,0,924,48035,"",3.00,1.55,1.92,0.00,0.00,1.24,1.24,"",0,0.0,-1,-1.6,187122,6.9,0,0.0,0,0.0,75,8.8,3910,8.9
"01009","3","1021","73","0","2015","A","N",7,0,0,0,0,0,0,"N",7.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","5","1021","73","0","2015","A","",197,1655,50647106,14821920,241839,589,30607,"",1.33,1.07,1.18,1.22,1.43,1.10,1.10,"",5,2.6,5,0.3,-270242,-0.5,317128,2.2,-23672,-8.9,-4,-0.7,-250,-0.8
"01011","1","1021","73","0","2015","A","",4,21,892883,0,0,824,42858,"",8.69,1.51,1.67,0.00,0.00,1.12,1.12,"",1,33.3,1,5.0,62347,7.5,0,0.0,0,0.0,5,0.6,266,0.6
"01011","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",68.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","3","1021","73","0","2015","A","N",2,0,0,0,0,0,0,"N",11.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","5","1021","73","0","2015","A","",29,258,8267476,2077290,41040,617,32107,"",1.00,0.46,0.54,0.45,0.42,1.17,1.17,"",-2,-6.5,-5,-1.9,292225,3.7,4221,0.2,1482,3.7,34,5.8,1773,5.8
"01013","1","1021","73","0","2015","A","",5,40,1885993,0,0,914,47546,"",3.31,1.22,1.51,0.00,0.00,1.25,1.25,"",0,0.0,-1,-2.4,99434,5.6,0,0.0,0,0.0,67,7.9,3524,8.0
"01013","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",20.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","3","1021","73","0","2015","A","",3,23,1010204,0,0,836,43450,"",5.03,0.87,1.01,0.00,0.00,1.14,1.14,"",0,0.0,0,0.0,75664,8.1,0,0.0,0,0.0,43,5.4,2220,5.4
"01013","5","1021","73","0","2015","A","",130,1473,45749103,13569774,270241,597,31062,"",1.36,1.13,1.28,1.09,1.02,1.14,1.14,"",-2,-1.5,-12,-0.8,1885967,4.3,395688,3.0,-434,-0.2,29,5.1,1530,5.2
"01015","1","1021","73","0","2015","A","",15,186,10303422,0,0,1063,55296,"",1.91,0.89,1.15,0.00,0.00,1.29,1.29,"",0,0.0,0,0.0,501352,5.1,0,0.0,0,0.0,51,5.0,2667,5.1
"01015","2","1021","73","0","2015","A","",4,18,479549,0,0,510,26519,"",16.17,0.97,0.63,0.00,0.00,0.65,0.65,"",-1,-20.0,0,0.0,14422,3.1,0,0.0,0,0.0,13,2.6,679,2.6
"01015","3","1021","73","0","2015","A","",7,150,5513657,305701,2721,706,36697,"",2.26,0.89,0.77,1.50,1.45,0.86,0.86,"",0,0.0,-1,-0.7,141551,2.6,-41452,-11.9,-369,-11.9,23,3.4,1179,3.3
"01015","5","1021","73","0","2015","A","",661,8539,273049537,73109916,1215589,615,31978,"",1.33,1.02,1.06,1.13,1.08,1.04,1.04,"",-3,-0.5,31,0.4,7392054,2.8,312173,0.4,-81227,-6.3,15,2.5,754,2.4
"01017","1","1021","73","0","2015","A","",5,50,2529466,0,0,974,50674,"",2.67,1.30,1.62,0.00,0.00,1.25,1.25,"",0,0.0,1,2.0,94226,3.9,0,0.0,0,0.0,17,1.8,891,1.8
"01017","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",16.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","3","1021","73","0","2015","A","",11,108,3181324,0,0,567,29479,"",14.87,3.49,2.55,0.00,0.00,0.73,0.73,"",0,0.0,2,1.9,47499,1.5,0,0.0,0,0.0,-2,-0.4,-85,-0.3
"01017","5","1021","73","0","2015","A","",139,1501,43540132,13852444,234213,558,29012,"",1.17,0.98,0.98,1.07,1.04,1.00,1.00,"",1,0.7,-179,-10.7,-7096889,-14.0,-1161718,-7.7,-96533,-29.2,-22,-3.8,-1132,-3.8
"01019","1","1021","73","0","2015","A","",5,40,1850729,0,0,901,46854,"",3.82,1.65,1.98,0.00,0.00,1.21,1.21,"",0,0.0,0,0.0,175933,10.5,0,0.0,0,0.0,92,11.4,4809,11.4
"01019","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",24.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","3","1021","73","0","2015","A","",6,65,2423020,178420,1588,712,37040,"",11.61,3.34,3.24,6.86,5.01,0.96,0.96,"",0,0.0,0,0.0,100773,4.3,-15245,-7.9,-135,-7.8,29,4.2,1541,4.3
"01019","5","1021","73","0","2015","A","",115,1191,39021655,10907002,178802,630,32757,"",1.39,1.23,1.46,1.32,0.94,1.19,1.18,"",-2,-1.7,-24,-2.0,2241528,6.1,-191683,-1.7,-17294,-8.8,48,8.2,2492,8.2
"01021","1","1021","73","0","2015","A","",6,60,2844229,0,0,913,47470,"",2.50,1.35,1.60,0.00,0.00,1.18,1.18,"",0,0.0,-3,-4.8,93921,3.4,0,0.0,0,0.0,75,8.9,3872,8.9
"01021","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",13.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","3","1021","73","0","2015","A","",5,91,2806053,463420,4125,594,30892,"",5.27,2.56,1.97,9.30,8.37,0.77,0.77,"",0,0.0,-3,-3.2,-177176,-5.9,-19058,-4.0,-168,-3.9,-14,-2.3,-732,-2.3
"01021","5","1021","73","0","2015","A","",201,2121,69814203,19617614,309921,633,32912,"",1.32,1.20,1.37,1.24,1.05,1.14,1.14,"",-1,-0.5,61,3.0,5581263,8.7,912293,4.9,4612,1.5,33,5.5,1736,5.6
"01023","1","1021","73","0","2015","A","",7,25,924180,0,0,699,36361,"",7.76,1.55,1.04,0.00,0.00,0.66,0.66,"",0,0.0,-3,-10.7,22660,2.5,0,0.0,0,0.0,76,12.2,3971,12.3
"01023","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",35.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","3","1021","73","0","2015","A","",6,72,1639103,44919,401,437,22739,"",16.85,5.57,2.31,2.47,2.61,0.41,0.41,"",0,0.0,1,1.4,28327,1.8,4919,12.3,45,12.6,-2,-0.5,-82,-0.4
"01023","5","1021","73","0","2015","A","",75,600,16070499,5133831,98618,516,26807,"",1.31,0.93,0.63,0.89,1.08,0.68,0.68,"",0,0.0,29,5.1,187639,1.2,-135005,-2.6,-14702,-13.0,-19,-3.6,-1029,-3.7
"01025","1","1021","73","0","2015","A","",8,37,1670809,0,0,863,44854,"",3.82,0.95,0.97,0.00,0.00,1.01,1.01,"",1,14.3,-1,-2.6,27327,1.7,0,0.0,0,0.0,40,4.9,2074,4.8
"01025","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",15.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","3","1021","73","0","2015","A","",9,85,3351235,588823,10295,757,39349,"",10.89,2.71,2.43,13.99,30.22,0.89,0.89,"",0,0.0,0,0.0,-29294,-0.9,-20525,-3.4,3595,53.7,-9,-1.2,-461,-1.2
"01025","5","1021","73","0","2015","A","",178,1754,50837365,15365053,264846,557,28984,"",1.34,1.13,1.03,1.15,1.30,0.91,0.91,"",-12,-6.3,12,0.7,1519457,3.1,369600,2.5,-20034,-7.0,12,2.2,667,2.4
"01027","1","1021","73","0","2015","A","",4,27,1129529,0,0,792,41199,"",6.00,1.47,1.65,0.00,0.00,1.11,1.11,"",0,0.0,-1,-3.6,86767,8.3,0,0.0,0,0.0,76,10.6,3957,10.6
"01027","3","1021","73","0","2015","A","",6,52,1270824,126429,1919,470,24439,"",22.79,3.52,2.32,6.37,10.31,0.66,0.66,"",0,0.0,2,4.0,81051,6.8,26036,25.9,1027,115.1,11,2.4,564,2.4
"01027","5","1021","73","0","2015","A","",53,421,11303449,3504445,56827,517,26870,"",1.26,0.57,0.58,0.56,0.51,1.01,1.01,"",-2,-3.6,-18,-4.1,113095,1.0,-25910,-0.7,-7957,-12.3,26,5.3,1360,5.3
"01029","1","1021","73","0","2015","A","",5,24,1062858,0,0,846,43980,"",7.68,2.29,2.02,0.00,0.00,0.87,0.87,"",0,0.0,0,0.0,62680,6.3,0,0.0,0,0.0,56,7.1,2877,7.0
"01029","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",48.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","3","1021","73","0","2015","A","",4,36,1012649,16000,143,543,28260,"",15.56,4.28,2.40,1.41,1.00,0.56,0.56,"",0,0.0,-10,-21.7,31284,3.2,0,0.0,0,0.0,133,32.4,6926,32.5
"01029","5","1021","73","0","2015","A","",52,373,11436938,3342369,65665,590,30662,"",1.26,0.89,0.76,0.93,0.77,0.85,0.85,"",1,2.0,14,3.9,1066812,10.3,218403,7.0,-1540,-2.3,34,6.1,1762,6.1
"01031","1","1021","73","0","2015","A","",5,74,3847535,0,0,1001,52052,"",1.50,1.01,1.38,0.00,0.00,1.37,1.37,"",0,0.0,3,4.2,151140,4.1,0,0.0,0,0.0,3,0.3,173,0.3
"01031","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",9.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","3","1021","73","0","2015","A","",7,144,3244618,65036,579,434,22545,"",5.32,2.46,1.46,0.77,0.74,0.60,0.59,"",0,0.0,-1,-0.7,118898,3.8,-3887,-5.6,-35,-5.7,18,4.3,914,4.2
"01031","5","1021","73","0","2015","A","",248,2929,90838257,25778851,417764,596,31018,"",1.18,1.01,1.14,0.96,0.90,1.14,1.14,"",-3,-1.2,95,3.4,3734406,4.3,1120344,4.5,5873,1.4,5,0.8,277,0.9
"01033","1","1021","73","0","2015","A","",7,243,21319390,0,0,1686,87674,"",1.71,2.14,3.84,0.00,0.00,1.80,1.80,"",1,16.7,-28,-10.3,-2243778,-9.5,0,0.0,0,0.0,15,0.9,778,0.9
"01033","2","1021","73","0","2015","A","N",2,0,0,0,0,0,0,"N",15.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","3","1021","73","0","2015","A","",5,215,14742949,237853,2117,1320,68652,"",3.09,2.36,3.33,1.86,1.65,1.41,1.41,"",-1,-16.7,-10,-4.4,79341,0.5,-43072,-15.3,-684,-24.4,67,5.3,3505,5.4
"01033","5","1021","73","0","2015","A","",346,4158,154570278,37838758,664021,715,37178,"",1.33,0.92,0.98,0.93,0.87,1.06,1.06,"",1,0.3,76,1.9,14741852,10.5,1464029,4.0,2603,0.4,56,8.5,2924,8.5
"01035","1","1021","73","0","2015","A","",3,22,1011633,0,0,884,45983,"",3.73,1.30,1.52,0.00,0.00,1.17,1.17,"",0,0.0,-1,-4.3,106201,11.7,0,0.0,0,0.0,116,15.1,6037,15.1
"01035","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",39.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","3","1021","73","0","2015","A","N",4,0,0,0,0,0,0,"N",12.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","5","1021","73","0","2015","A","",64,1051,37768962,10504557,163886,691,35931,"",1.26,1.56,1.99,1.76,1.47,1.28,1.28,"",4,6.7,76,7.8,3217440,9.3,1053739,11.1,-22677,-12.2,10,1.5,497,1.4
"01037","1","1021","73","0","2015","A","",5,19,759885,0,0,769,39994,"",13.46,3.07,2.94,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,61605,8.8,0,0.0,0,0.0,46,6.4,2418,6.4
"01037","3","1021","73","0","2015","A","N",5,0,0,0,0,0,0,"N",34.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","1021","73","0","2015","A","",30,116,3661640,955521,18958,607,31566,"",1.28,0.47,0.50,0.47,0.46,1.06,1.06,"",0,0.0,-2,-1.7,291639,8.7,-25827,-2.6,-2392,-11.2,59,10.8,3087,10.8
"01039","1","1021","73","0","2015","A","",6,63,2961599,0,0,898,46701,"",2.10,1.08,1.30,0.00,0.00,1.20,1.20,"",-1,-14.3,-1,-1.6,226512,8.3,0,0.0,0,0.0,72,8.7,3742,8.7
"01039","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",11.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","1021","73","0","2015","A","",6,111,3769258,53051,3735,655,34085,"",5.33,2.36,2.07,0.82,4.85,0.88,0.88,"",0,0.0,-5,-4.3,-178720,-4.5,5051,10.5,403,12.1,-2,-0.3,-72,-0.2
"01039","5","1021","73","0","2015","A","",259,3187,115223196,28257935,467182,695,36149,"",1.44,1.36,1.77,1.38,1.02,1.29,1.29,"",5,2.0,76,2.4,1680124,1.5,490035,1.8,-16748,-3.5,-7,-1.0,-344,-0.9
"01041","1","1021","73","0","2015","A","",7,31,1255692,0,0,775,40290,"",8.64,1.71,1.68,0.00,0.00,0.98,0.98,"",0,0.0,2,6.9,105277,9.2,0,0.0,0,0.0,16,2.1,847,2.1
"01041","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",39.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","3","1021","73","0","2015","A","N",5,0,0,0,0,0,0,"N",15.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","5","1021","73","0","2015","A","",66,630,21919898,5546050,113601,669,34803,"",1.29,0.87,1.03,0.80,0.71,1.18,1.18,"",-1,-1.5,-14,-2.2,-260059,-1.2,-270012,-4.6,-24766,-17.9,6,0.9,335,1.0
"01043","1","1021","73","0","2015","A","",11,127,6084368,0,0,919,47783,"",1.94,0.96,1.07,0.00,0.00,1.12,1.12,"",1,10.0,-6,-4.5,443030,7.9,0,0.0,0,0.0,104,12.8,5393,12.7
"01043","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.60,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","3","1021","73","0","2015","A","",8,126,6408836,139619,4519,979,50897,"",3.57,1.18,1.41,0.92,3.53,1.19,1.19,"",0,0.0,5,4.1,202693,3.3,59619,74.5,1535,51.4,-6,-0.6,-323,-0.6
"01043","5","1021","73","0","2015","A","",524,6533,228066763,65816079,1127326,671,34910,"",1.46,1.23,1.40,1.36,1.48,1.14,1.14,"",-1,-0.2,285,4.6,15210430,7.1,2778907,4.4,-38091,-3.3,16,2.4,843,2.5
"01045","1","1021","73","0","2015","A","",9,349,18347406,0,0,1011,52546,"",3.26,4.42,3.91,0.00,0.00,0.89,0.89,"",0,0.0,-2,-0.6,2000383,12.2,0,0.0,0,0.0,114,12.7,5907,12.7
"01045","2","1021","73","0","2015","A","N",2,0,0,0,0,0,0,"N",23.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","3","1021","73","0","2015","A","",9,144,4160812,168916,1504,554,28811,"",8.26,2.27,1.11,2.27,2.04,0.49,0.49,"",0,0.0,3,2.1,134138,3.3,-2100,-1.2,-17,-1.1,4,0.7,185,0.6
"01045","5","1021","73","0","2015","A","",186,2133,81770461,19974281,380333,737,38345,"",1.07,0.68,0.61,0.85,0.87,0.90,0.90,"",1,0.5,53,2.5,1140100,1.4,656688,3.4,-39083,-9.3,-9,-1.2,-424,-1.1
"01047","1","1021","73","0","2015","A","",8,70,3481030,0,0,960,49907,"",2.97,1.15,1.39,0.00,0.00,1.21,1.21,"",0,0.0,-4,-5.4,58195,1.7,0,0.0,0,0.0,69,7.7,3600,7.8
"01047","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",11.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","3","1021","73","0","2015","A","",3,72,2132429,102320,1678,567,29481,"",2.82,1.47,1.06,1.59,1.99,0.72,0.72,"",0,0.0,-1,-1.4,11966,0.6,9114,9.8,849,102.4,5,0.9,233,0.8
"01047","5","1021","73","0","2015","A","",222,2021,56243697,17037536,303985,535,27828,"",1.30,0.83,0.78,0.83,0.61,0.94,0.94,"",-6,-2.6,-21,-1.0,741541,1.3,-19103,-0.1,-13968,-4.4,12,2.3,642,2.4
"01049","1","1021","73","0","2015","A","",12,110,4989577,0,0,876,45532,"",3.32,1.10,1.26,0.00,0.00,1.15,1.14,"",0,0.0,3,2.8,439551,9.7,0,0.0,0,0.0,55,6.7,2842,6.7
"01049","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",8.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","3","1021","73","0","2015","A","",12,190,9135628,603938,5373,925,48103,"",8.42,2.37,2.88,5.09,4.83,1.21,1.21,"",0,0.0,3,1.6,513706,6.0,-28800,-4.6,-258,-4.6,40,4.5,2099,4.6
"01049","5","1021","73","0","2015","A","",317,3937,126016518,35259499,607114,616,32008,"",1.39,0.99,1.11,0.94,0.91,1.12,1.12,"",3,1.0,2,0.1,4972746,4.1,256742,0.7,-58319,-8.8,24,4.1,1247,4.1
"01051","1","1021","73","0","2015","A","",8,113,5925582,0,0,1005,52246,"",1.92,1.22,1.64,0.00,0.00,1.34,1.34,"",1,14.3,3,2.7,466833,8.6,0,0.0,0,0.0,50,5.2,2583,5.2
"01051","2","1021","73","0","2015","A","",3,8,246793,0,0,575,29914,"",22.90,0.98,0.81,0.00,0.00,0.80,0.80,"",0,0.0,0,0.0,11294,4.8,0,0.0,0,0.0,-22,-3.7,-1141,-3.7
"01051","3","1021","73","0","2015","A","",6,137,5389009,461615,4108,759,39456,"",3.66,1.85,1.87,4.70,5.02,1.01,1.01,"",0,0.0,7,5.4,160985,3.1,-7486,-1.6,-1743,-29.8,-14,-1.8,-734,-1.8
"01051","5","1021","73","0","2015","A","",304,4008,109809991,33854383,534936,527,27395,"",1.16,1.09,1.07,1.09,1.09,0.98,0.98,"",0,0.0,73,1.9,5837392,5.6,1139123,3.5,19064,3.7,19,3.7,975,3.7
"01053","1","1021","73","0","2015","A","",3,47,2744157,0,0,1113,57873,"",1.15,0.77,1.02,0.00,0.00,1.31,1.32,"",0,0.0,-2,-4.1,320096,13.2,0,0.0,0,0.0,168,17.8,8737,17.8
"01053","2","1021","73","0","2015","A","N",2,0,0,0,0,0,0,"N",24.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","3","1021","73","0","2015","A","",9,136,2860527,82748,2513,403,20969,"",8.73,2.77,1.33,1.26,4.24,0.48,0.48,"",-1,-10.0,4,3.0,-32459,-1.1,13852,20.1,915,57.3,-19,-4.5,-961,-4.4
"01053","5","1021","73","0","2015","A","",243,2405,79837902,21319799,387265,639,33202,"",1.47,0.98,1.04,1.02,1.09,1.05,1.05,"",4,1.7,42,1.8,3547024,4.6,1023919,5.0,17731,4.8,18,2.9,910,2.8
"01055","1","1021","73","0","2015","A","",7,150,8658174,0,0,1114,57914,"",1.07,0.88,1.24,0.00,0.00,1.41,1.41,"",0,0.0,-7,-4.5,244225,2.9,0,0.0,0,0.0,84,8.2,4379,8.2
"01055","2","1021","73","0","2015","A","",3,13,382032,0,0,551,28652,"",14.57,0.86,0.65,0.00,0.00,0.73,0.73,"",-1,-25.0,-1,-7.1,17114,4.7,0,0.0,0,0.0,31,6.0,1621,6.0
"01055","3","1021","73","0","2015","A","",15,183,8611869,195286,1738,905,47081,"",5.81,1.34,1.54,0.94,0.94,1.15,1.15,"",0,0.0,3,1.7,379417,4.6,24302,14.2,-1401,-44.6,26,3.0,1387,3.0
"01055","5","1021","73","0","2015","A","",532,6411,199144845,55466344,941553,597,31062,"",1.29,0.94,1.00,0.84,0.85,1.05,1.05,"",3,0.6,82,1.3,5466316,2.8,742856,1.4,-66354,-6.6,9,1.5,461,1.5
"01057","1","1021","73","0","2015","A","",5,31,1333496,0,0,829,43132,"",4.73,1.65,1.89,0.00,0.00,1.15,1.15,"",1,25.0,1,3.3,127683,10.6,0,0.0,0,0.0,62,8.1,3270,8.2
"01057","3","1021","73","0","2015","A","",5,70,1930798,0,0,530,27550,"",11.98,4.65,3.43,0.00,0.00,0.74,0.74,"",0,0.0,-1,-1.4,30417,1.6,0,0.0,0,0.0,13,2.5,658,2.4
"01057","5","1021","73","0","2015","A","",89,703,18617406,5943135,94821,509,26492,"",1.33,0.94,0.92,1.06,1.10,0.98,0.98,"",1,1.1,-3,-0.4,-70933,-0.4,34077,0.6,-7053,-6.9,0,0.0,18,0.1
"01059","1","1021","73","0","2015","A","",7,58,2817927,0,0,937,48725,"",3.91,1.18,1.47,0.00,0.00,1.25,1.25,"",0,0.0,0,0.0,420446,17.5,0,0.0,0,0.0,135,16.8,7030,16.9
"01059","2","1021","73","0","2015","A","N",1,0,0,0,0,0,0,"N",17.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
