"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01067","5","1013","73","0","2015","A","",18,352,24865273,3459017,40510,1359,70657,"",1.52,1.19,1.83,1.15,0.73,1.53,1.53,"",1,5.9,2,0.6,3271197,15.1,46243,1.4,-33453,-45.2,171,14.4,8886,14.4
"01069","5","1013","73","0","2015","A","",113,3239,135329128,30846876,676194,804,41782,"",1.10,0.79,0.69,0.75,0.81,0.87,0.87,"",-1,-0.9,-148,-4.4,-9924524,-6.8,-2774449,-8.3,-207531,-23.5,-21,-2.5,-1103,-2.6
"01071","5","1013","73","0","2015","A","",73,5376,213845518,52005453,2111347,765,39779,"",2.12,3.75,3.58,3.57,4.66,0.96,0.96,"",-3,-3.9,189,3.6,12686794,6.3,1602402,3.2,-242436,-10.3,19,2.5,998,2.6
"01073","5","1013","73","0","2015","A","",680,23785,1459029663,235024983,4136016,1180,61343,"",1.07,0.80,0.77,0.78,0.67,0.97,0.97,"",-3,-0.4,-702,-2.9,-2611801,-0.2,3187917,1.4,-847736,-17.0,32,2.8,1652,2.8
"01075","5","1013","73","0","2015","A","",18,1047,51874328,9665518,147800,953,49558,"",1.82,3.56,3.98,3.37,2.93,1.12,1.12,"",1,5.9,123,13.3,3644957,7.6,1080413,12.6,-37042,-20.0,-50,-5.0,-2615,-5.0
"01077","5","1013","73","0","2015","A","",91,2970,126639914,29174571,719063,820,42634,"",1.25,1.16,1.22,1.16,1.29,1.05,1.05,"",1,1.1,-755,-20.3,-18256811,-12.6,-7492925,-20.4,-522050,-42.1,72,9.6,3739,9.6
"01079","5","1013","73","0","2015","A","",18,152,8343954,1754549,48379,1057,54955,"",1.17,0.37,0.51,0.51,0.67,1.37,1.37,"",0,0.0,-259,-63.0,-72867448,-89.7,-11818354,-87.1,-109507,-69.4,-2748,-72.2,-142880,-72.2
"01081","5","1013","73","0","2015","A","",137,6734,304280298,65481461,1440248,869,45185,"",1.30,1.39,1.43,1.51,1.61,1.03,1.03,"",10,7.9,331,5.2,22075808,7.8,2027510,3.2,-119190,-7.6,21,2.5,1109,2.5
"01083","5","1013","73","0","2015","A","",80,3412,164702894,31715747,519979,928,48268,"",1.64,1.71,1.51,1.69,1.00,0.88,0.88,"",2,2.6,44,1.3,9973956,6.4,779825,2.5,-96289,-15.6,45,5.1,2333,5.1
"01085","5","1013","73","0","2015","A","",15,973,58014636,9236672,201847,1147,59619,"",2.67,4.74,5.25,4.59,3.99,1.11,1.11,"",2,15.4,-7,-0.7,2803243,5.1,4719,0.1,-51855,-20.4,63,5.8,3262,5.8
"01087","5","1013","73","0","2015","A","N",5,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","1013","73","0","2015","A","",351,20042,1408893309,185751561,4323372,1352,70299,"",1.07,1.22,1.26,1.17,1.17,1.04,1.04,"",3,0.9,249,1.3,46953001,3.4,8043943,4.5,-541743,-11.1,29,2.2,1488,2.2
"01091","5","1013","73","0","2015","A","",25,1406,75993295,13949896,263402,1039,54043,"",1.38,2.32,2.69,2.31,2.19,1.16,1.16,"",2,8.7,-40,-2.8,1315032,1.8,-119134,-0.8,-46521,-15.0,46,4.6,2413,4.7
"01093","5","1013","73","0","2015","A","",44,3169,117273337,31395338,1165682,712,37010,"",1.99,3.74,3.49,3.62,4.66,0.93,0.93,"",1,2.3,119,3.9,7337933,6.7,2048162,7.0,84022,7.8,19,2.7,963,2.7
"01095","5","1013","73","0","2015","A","",128,10808,375206836,104669834,2282900,668,34715,"",1.77,3.52,2.99,3.28,3.44,0.85,0.85,"",2,1.6,869,8.7,21267346,6.0,6661738,6.8,-197014,-7.9,-17,-2.5,-895,-2.5
"01097","5","1013","73","0","2015","A","",419,19519,1330114614,186606225,3772170,1310,68146,"",1.21,1.32,1.66,1.23,1.02,1.26,1.26,"",20,5.0,613,3.2,92571633,7.5,4127014,2.3,-438190,-10.4,51,4.1,2688,4.1
"01099","5","1013","73","0","2015","A","",17,1094,77398725,10748997,184234,1360,70732,"",1.09,2.04,2.95,2.07,1.74,1.45,1.45,"",1,6.2,27,2.5,2125641,2.8,1240133,13.0,-129947,-41.4,3,0.2,163,0.2
"01101","5","1013","73","0","2015","A","",209,13796,731015444,123080977,2078605,1019,52987,"",0.92,1.21,1.21,1.24,0.95,0.99,0.99,"",-6,-2.8,-18,-0.1,-2302817,-0.3,-855932,-0.7,-228106,-9.9,-2,-0.2,-98,-0.2
"01103","5","1013","73","0","2015","A","",193,11827,735622776,111839720,2446605,1196,62200,"",1.99,2.88,3.49,2.56,2.49,1.21,1.21,"",-1,-0.5,217,1.9,21675905,3.0,2116702,1.9,-430841,-15.0,13,1.1,708,1.2
"01105","5","1013","73","0","2015","A","",8,463,14449308,4489859,56226,601,31242,"",1.47,2.51,2.19,3.24,2.11,0.87,0.87,"",2,33.3,66,16.6,2232463,18.3,932414,26.2,-45070,-44.5,9,1.5,450,1.5
"01107","5","1013","73","0","2015","A","",24,855,30895509,8117078,175847,695,36128,"",2.05,2.59,2.16,2.87,3.02,0.84,0.84,"",0,0.0,48,5.9,-816767,-2.6,468590,6.1,-1649,-0.9,-61,-8.1,-3189,-8.1
"01109","5","1013","73","0","2015","A","",30,2568,144261943,24033363,808536,1080,56177,"",1.21,2.13,2.50,2.02,2.75,1.18,1.18,"",1,3.4,144,5.9,20810450,16.9,3944330,19.6,243152,43.0,100,10.2,5238,10.3
"01111","5","1013","73","0","2015","A","",23,1159,40638306,11039033,327460,674,35051,"",1.74,2.73,2.53,2.66,3.38,0.93,0.93,"",1,4.5,96,9.0,3289459,8.8,904190,8.9,-64684,-16.5,-2,-0.3,-79,-0.2
"01113","5","1013","73","0","2015","A","",48,2630,145760854,24661109,396776,1066,55424,"",1.54,2.23,2.84,2.16,1.70,1.28,1.27,"",0,0.0,-144,-5.2,3252555,2.3,-386023,-1.5,-82007,-17.1,78,7.9,4059,7.9
"01115","5","1013","73","0","2015","A","",91,3276,158365017,32286333,919685,930,48343,"",1.79,1.99,2.24,1.90,2.47,1.13,1.13,"",3,3.4,342,11.7,22413046,16.5,2158246,7.2,102236,12.5,39,4.4,2000,4.3
"01117","5","1013","73","0","2015","A","",184,5328,285986522,50195156,1205406,1032,53673,"",0.94,0.72,0.64,0.60,0.70,0.89,0.89,"",6,3.4,58,1.1,9621971,3.5,-195424,-0.4,-160452,-11.7,24,2.4,1234,2.4
"01119","5","1013","73","0","2015","A","",12,328,16373642,3530875,85425,959,49856,"",1.43,1.24,1.38,1.64,1.60,1.11,1.11,"",-1,-7.7,-18,-5.2,-555742,-3.3,112746,3.3,-68859,-44.6,17,1.8,868,1.8
"01121","5","1013","73","0","2015","A","",102,9689,624907216,86565130,1603367,1240,64497,"",2.15,3.72,4.46,3.26,2.68,1.20,1.20,"",2,2.0,313,3.3,11107067,1.8,514273,0.6,-40349,-2.5,-19,-1.5,-969,-1.5
"01123","5","1013","73","0","2015","A","",36,2730,95299199,27680142,851256,671,34907,"",1.26,2.32,2.06,2.12,2.67,0.89,0.89,"",2,5.9,232,9.3,5219081,5.8,1521976,5.8,-46865,-5.2,-23,-3.3,-1156,-3.2
"01125","5","1013","73","0","2015","A","",151,14042,874344926,134636985,2641094,1197,62267,"",0.97,1.74,2.08,1.78,1.65,1.19,1.19,"",8,5.6,797,6.0,37364838,4.5,11131332,9.0,-45825,-1.7,-18,-1.5,-927,-1.5
"01127","5","1013","73","0","2015","A","",63,2041,77995440,19154657,394185,735,38221,"",1.29,1.27,1.12,1.24,1.26,0.89,0.89,"",4,6.8,-180,-8.1,-6617139,-7.8,-2675292,-12.3,-146822,-27.1,2,0.3,123,0.3
"01129","5","1013","73","0","2015","A","",13,988,95866172,9354466,113713,1867,97063,"",1.48,3.18,4.51,3.31,2.00,1.42,1.42,"",0,0.0,-10,-1.0,1829991,1.9,33081,0.4,-28262,-19.9,56,3.1,2870,3.0
"01131","5","1013","73","0","2015","A","",9,748,48513640,7411577,106879,1247,64851,"",1.09,3.10,4.12,3.45,2.77,1.33,1.33,"",1,12.5,74,11.0,2300531,5.0,1916646,34.9,45408,73.9,-71,-5.4,-3706,-5.4
"01133","5","1013","73","0","2015","A","",50,2914,102468878,30633586,823238,676,35162,"",2.99,4.56,4.08,4.35,4.86,0.89,0.90,"",-1,-2.0,69,2.4,8425666,9.0,821816,2.8,-335008,-28.9,40,6.3,2106,6.4
"01999","5","1013","73","0","2015","A","",206,947,88110242,9667463,160635,1789,93009,"",0.51,0.22,0.26,0.15,0.09,1.16,1.16,"N",44,27.2,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","1013","53","0","2015","A","",523,14041,663382262,525711362,14502973,909,47248,"",0.66,0.48,0.34,0.56,0.66,0.71,0.71,"",-2,-0.4,-347,-2.4,57496667,9.5,54052725,11.5,-1051906,-6.8,99,12.2,5138,12.2
"02013","5","1013","73","0","2015","A","N",6,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","1013","73","0","2015","A","",16,2009,88581839,74206940,2184997,848,44094,"",2.65,6.16,4.13,4.70,4.99,0.67,0.67,"",1,6.7,-353,-14.9,-4734357,-5.1,-5081338,-6.4,-555222,-20.3,88,11.6,4587,11.6
"02020","5","1013","73","0","2015","A","",161,2026,93728953,67451761,1504006,890,46269,"",0.54,0.15,0.10,0.15,0.15,0.67,0.67,"",-1,-0.6,-50,-2.4,-4173439,-4.3,-1169638,-1.7,-435526,-22.5,-17,-1.9,-898,-1.9
"02050","5","1013","73","0","2015","A","N",4,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","1013","73","0","2015","A","N",12,0,0,0,0,0,0,"N",3.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","5","1013","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","1013","73","0","2015","A","",59,603,28699626,20559785,462961,915,47601,"",0.72,0.18,0.14,0.23,0.21,0.76,0.76,"",0,0.0,0,0.0,-3771686,-11.6,-139137,-0.7,-91091,-16.4,-121,-11.7,-6249,-11.6
"02100","5","1013","73","0","2015","A","",9,117,5086095,4794485,139646,837,43502,"",1.59,1.35,1.34,1.81,1.96,0.99,0.99,"",2,28.6,13,12.5,1262019,33.0,1202728,33.5,15047,12.1,132,18.7,6850,18.7
"02105","5","1013","73","0","2015","A","",3,25,813879,750932,22312,628,32664,"",0.59,0.37,0.28,0.47,0.48,0.75,0.75,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","1013","73","0","2015","A","",20,328,12967908,10212815,242894,761,39577,"",0.50,0.21,0.14,0.28,0.29,0.64,0.64,"",-3,-13.0,-4,-1.2,481137,3.9,230520,2.3,-42499,-14.9,37,5.1,1938,5.1
"02122","5","1013","73","0","2015","A","",59,938,64146663,34260981,936308,1315,68387,"",0.84,0.53,0.61,0.68,0.77,1.15,1.15,"",0,0.0,20,2.2,10730366,20.1,2947763,9.4,-108777,-10.4,196,17.5,10178,17.5
"02130","5","1013","73","0","2015","A","",18,531,22895618,19026567,507562,829,43104,"",0.82,0.82,0.65,1.08,1.12,0.78,0.78,"",0,0.0,-39,-6.8,2352439,11.5,2566197,15.6,-30768,-5.7,136,19.6,7069,19.6
"02150","5","1013","73","0","2015","A","",28,1821,77616337,64358101,1843754,820,42617,"",1.57,3.24,2.51,3.48,3.71,0.77,0.77,"",3,12.0,86,5.0,6704473,9.5,7927056,14.0,-98644,-5.1,34,4.3,1751,4.3
"02158","5","1013","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02164","5","1013","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02170","5","1013","73","0","2015","A","",40,422,32449592,20033623,546508,1478,76864,"",0.55,0.21,0.31,0.34,0.39,1.48,1.48,"",-3,-7.0,-6,-1.4,5875889,22.1,3146185,18.6,-2995,-0.5,283,23.7,14728,23.7
"02180","5","1013","73","0","2015","A","N",5,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0
"02185","5","1013","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","1013","73","0","2015","A","",6,216,9848257,9321060,272976,877,45629,"",1.02,1.88,1.68,2.62,2.88,0.89,0.89,"",-3,-33.3,-76,-26.0,-1750600,-15.1,-978329,-9.5,-86196,-24.0,113,14.8,5907,14.9
"02198","5","1013","73","0","2015","A","",12,135,4545822,4019544,103923,647,33631,"",1.40,0.73,0.52,0.81,0.82,0.71,0.71,"",0,0.0,-13,-8.8,681425,17.6,795451,24.7,14515,16.2,145,28.9,7550,28.9
"02220","5","1013","73","0","2015","A","",12,761,33895919,27750081,790039,857,44566,"",0.88,1.94,1.64,2.65,2.82,0.84,0.85,"",0,0.0,100,15.1,3566757,11.8,4279909,18.2,-1551,-0.2,-25,-2.8,-1289,-2.8
"02230","5","1013","73","0","2015","A","",5,32,1000331,941134,27810,600,31179,"",1.09,0.40,0.25,0.32,0.32,0.63,0.63,"",0,0.0,-1,-3.0,46594,4.9,36187,4.0,-4103,-12.9,36,6.4,1833,6.2
"02240","5","1013","73","0","2015","A","N",6,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02261","5","1013","73","0","2015","A","",16,502,23359986,19460029,548975,894,46511,"",0.78,1.20,0.85,1.41,1.55,0.71,0.71,"",1,6.7,5,1.0,4426930,23.4,4239777,27.9,34056,6.6,161,22.0,8391,22.0
"02270","5","1013","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"02275","5","1013","73","0","2015","A","",5,106,4085914,3604002,104229,744,38698,"",1.44,1.41,1.18,2.03,2.22,0.84,0.84,"",0,0.0,7,7.1,589206,16.9,504021,16.3,-3379,-3.1,62,9.1,3258,9.2
"02282","5","1013","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02290","5","1013","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","1013","73","0","2015","A","",10,62,4678442,3029685,88984,1449,75357,"",0.37,0.40,0.39,0.43,0.46,0.96,0.96,"N",-3,-23.1,0,0,0,0,0,0,0,0,0,0,0,0
"04000","3","1013","53","0","2015","A","",3,334,19453882,803148,16061,1119,58187,"",4.69,8.50,13.25,2.44,1.89,1.56,1.56,"",-1,-25.0,-107,-24.3,-3617881,-15.7,-556750,-40.9,-11134,-40.9,113,11.2,5870,11.2
"04000","5","1013","53","0","2015","A","",4608,157178,11327277245,1334821512,33146470,1386,72067,"",0.87,0.68,0.85,0.60,0.59,1.24,1.24,"",-44,-0.9,1089,0.7,289020455,2.6,31220705,2.4,30570,0.1,26,1.9,1349,1.9
"04001","5","1013","73","0","2015","A","",15,88,3823495,738355,16639,839,43614,"",0.70,0.06,0.05,0.09,0.06,0.89,0.89,"",0,0.0,-22,-20.0,-855272,-18.3,-319478,-30.2,-7899,-32.2,24,2.9,1240,2.9
"04003","5","1013","73","0","2015","A","",55,556,20668294,4813234,196242,715,37156,"",0.70,0.18,0.13,0.21,0.30,0.72,0.72,"",-3,-5.2,10,1.8,836100,4.2,175928,3.8,21575,12.4,17,2.4,855,2.4
"04005","5","1013","73","0","2015","A","",91,4327,288189083,33980097,553997,1281,66610,"",0.77,0.81,1.09,0.77,0.56,1.34,1.34,"",-1,-1.1,92,2.2,15146738,5.5,442227,1.3,-53916,-8.9,41,3.3,2131,3.3
"04007","3","1013","73","0","2015","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"04007","5","1013","73","0","2015","A","",21,1357,102792562,11598536,197629,1457,75741,"",0.61,1.04,1.64,0.99,0.65,1.58,1.58,"",-4,-16.0,-77,-5.4,-4281233,-4.0,-356549,-3.0,-21157,-9.7,21,1.5,1090,1.5
"04009","5","1013","73","0","2015","A","",12,225,6827698,1742792,41696,583,30334,"",0.64,0.30,0.19,0.36,0.36,0.64,0.64,"",-1,-7.7,-13,-5.5,-281694,-4.0,-143936,-7.6,-5711,-12.0,8,1.4,431,1.4
"04012","5","1013","73","0","2015","A","",9,151,5082798,1588720,99999,647,33624,"",0.71,0.31,0.26,0.38,0.74,0.84,0.84,"",-1,-10.0,-10,-6.2,-593236,-10.5,-94214,-5.6,-3184,-3.1,-30,-4.4,-1576,-4.5
"04013","3","1013","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","5","1013","73","0","2015","A","",3142,115385,8501559015,986250359,24535559,1417,73680,"",0.94,0.72,0.87,0.61,0.62,1.20,1.20,"",-45,-1.4,1093,1.0,250454297,3.0,27200006,2.8,44470,0.2,29,2.1,1487,2.1
