"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01049","5","101","72","0","2015","A","",208,7576,293553565,70668495,1822809,745,38747,"",1.40,2.45,2.40,2.03,1.97,0.98,0.98,"",3,1.5,12,0.2,7397630,2.6,-1509865,-2.1,-619063,-25.4,17,2.3,917,2.4
"01051","5","101","72","0","2015","A","",223,3393,170645786,34025251,785832,967,50295,"",1.31,1.19,1.54,1.18,1.16,1.29,1.29,"",6,2.8,104,3.2,7423591,4.5,869623,2.6,-55340,-6.6,13,1.4,667,1.3
"01053","5","101","72","0","2015","A","",144,2927,148611421,28285314,800465,976,50775,"",1.34,1.54,1.79,1.46,1.63,1.16,1.16,"",1,0.7,-73,-2.4,1344462,0.9,-1065809,-3.6,-62026,-7.2,32,3.4,1685,3.4
"01055","5","101","72","0","2015","A","",242,6501,292971962,62441256,1655533,867,45069,"",0.90,1.23,1.36,1.02,1.07,1.10,1.10,"",-5,-2.0,312,5.0,17918663,6.5,3514732,6.0,-53377,-3.1,12,1.4,626,1.4
"01057","5","101","72","0","2015","A","",70,1118,44156344,11109672,242273,760,39502,"",1.61,1.92,2.03,2.15,2.01,1.06,1.06,"",-1,-1.4,68,6.5,3626924,8.9,414517,3.9,-67881,-21.9,18,2.4,896,2.3
"01059","5","101","72","0","2015","A","",96,4576,167830243,44543708,1313066,705,36680,"",1.31,3.01,2.84,2.68,2.57,0.94,0.94,"",-2,-2.0,155,3.5,8961642,5.6,2005498,4.7,93892,7.7,14,2.0,744,2.1
"01061","5","101","72","0","2015","A","",102,1194,39371831,11735269,195403,634,32984,"",1.61,1.63,1.49,1.45,1.20,0.91,0.91,"",1,1.0,70,6.2,4313287,12.3,815886,7.5,-38277,-16.4,34,5.7,1793,5.7
"01063","5","101","72","0","2015","A","",26,461,18494405,3847584,113224,772,40140,"",1.33,1.79,1.94,1.76,1.31,1.08,1.08,"",-2,-7.1,-43,-8.5,147328,0.8,-400346,-9.4,-38548,-25.4,72,10.3,3743,10.3
"01065","5","101","72","0","2015","A","",72,870,38522865,7487324,178708,852,44283,"",2.02,2.12,2.36,2.04,1.97,1.11,1.11,"",-1,-1.4,20,2.4,1395890,3.8,74974,1.0,12661,7.6,12,1.4,583,1.3
"01067","5","101","72","0","2015","A","",78,959,48465922,9325055,175806,972,50538,"",1.81,1.93,2.22,1.73,1.49,1.15,1.15,"",3,4.0,27,2.9,4403416,10.0,23921,0.3,-45276,-20.5,62,6.8,3244,6.9
"01069","5","101","72","0","2015","A","",343,5444,230108958,54454494,1608408,813,42265,"",0.91,0.79,0.73,0.74,0.90,0.92,0.92,"",-2,-0.6,-52,-0.9,-4247736,-1.8,-1729025,-3.1,-180214,-10.1,-7,-0.9,-380,-0.9
"01071","5","101","72","0","2015","A","",143,5920,234066702,57871381,2311039,760,39536,"",1.14,2.45,2.43,2.23,2.40,0.99,0.99,"",-3,-2.1,275,4.9,17527258,8.1,2770224,5.0,-213660,-8.5,22,3.0,1176,3.1
"01073","3","101","72","0","2015","A","N",1,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","101","72","0","2015","A","",1856,40147,2465123268,405875613,9515018,1181,61403,"",0.80,0.80,0.81,0.75,0.73,1.01,1.01,"",-6,-0.3,-1022,-2.5,-8312601,-0.3,-212372,-0.1,-1789059,-15.8,26,2.3,1323,2.2
"01075","5","101","72","0","2015","A","",49,1210,57534034,11196699,185437,915,47559,"",1.36,2.44,2.74,2.19,1.73,1.12,1.12,"",4,8.9,113,10.3,3322781,6.1,877227,8.5,-52618,-22.1,-35,-3.7,-1851,-3.7
"01077","5","101","72","0","2015","A","",266,4413,183170920,44675895,1423173,798,41506,"",1.00,1.02,1.10,0.99,1.20,1.07,1.07,"",1,0.4,-793,-15.2,-20788307,-10.2,-8372731,-15.8,-630878,-30.7,45,6.0,2327,5.9
"01079","5","101","72","0","2015","A","",81,510,22355363,5746062,190648,843,43820,"",1.45,0.74,0.85,0.94,1.24,1.14,1.14,"",0,0.0,-272,-34.8,-73447075,-76.7,-11931736,-67.5,-112157,-37.0,-1514,-64.2,-78729,-64.2
"01081","3","101","72","0","2015","A","N",2,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","101","72","0","2015","A","",396,8756,400681517,86509372,1983075,880,45763,"",1.03,1.07,1.17,1.12,1.05,1.09,1.09,"",23,6.2,475,5.7,32324846,8.8,3756728,4.5,-108709,-5.2,25,2.9,1279,2.9
"01083","5","101","72","0","2015","A","",258,6263,324165942,68652954,2522323,995,51757,"",1.45,1.86,1.84,2.05,2.29,0.99,0.99,"",-4,-1.5,372,6.3,29194825,9.9,1931165,2.9,-150506,-5.6,32,3.3,1688,3.4
"01085","5","101","72","0","2015","A","",44,1160,64831438,11062416,263184,1075,55913,"",2.15,3.35,3.64,3.09,2.45,1.09,1.09,"",2,4.8,-37,-3.1,1936821,3.1,-1170725,-9.6,-94837,-26.5,65,6.4,3377,6.4
"01087","5","101","72","0","2015","A","",24,537,23747611,5199649,75358,851,44250,"",0.78,0.76,0.70,1.30,0.81,0.93,0.93,"",0,0.0,43,8.7,2797477,13.4,488634,10.4,9393,14.2,35,4.3,1798,4.2
"01089","5","101","72","0","2015","A","",966,25308,1648240691,241241220,5903919,1252,65128,"",0.81,0.91,0.92,0.85,0.75,1.00,1.00,"",4,0.4,330,1.3,58831852,3.7,9023940,3.9,-898032,-13.2,28,2.3,1495,2.3
"01091","5","101","72","0","2015","A","",82,2109,104962471,21937875,470901,957,49761,"",1.25,2.06,2.31,2.04,1.84,1.12,1.12,"",-2,-2.4,-111,-5.0,-1011043,-1.0,-1201823,-5.2,-150191,-24.2,39,4.2,2032,4.3
"01093","5","101","72","0","2015","A","",84,3416,124842588,33908566,1241511,703,36544,"",1.05,2.39,2.30,2.19,2.34,0.96,0.96,"",-3,-3.4,96,2.9,6754767,5.7,1836896,5.7,48888,4.1,19,2.8,974,2.7
"01095","5","101","72","0","2015","A","",272,11962,420800116,116851893,2636500,677,35179,"",1.03,2.31,2.08,2.05,1.87,0.90,0.90,"",-6,-2.2,926,8.4,25370735,6.4,7296620,6.7,-231317,-8.1,-12,-1.7,-653,-1.8
"01097","5","101","72","0","2015","A","",1266,30380,1867392048,308396559,8680706,1182,61468,"",1.00,1.22,1.45,1.14,1.11,1.19,1.18,"",26,2.1,613,2.1,87959953,4.9,3775946,1.2,-859130,-9.0,32,2.8,1689,2.8
"01099","5","101","72","0","2015","A","",69,1455,95374356,14437497,289064,1261,65564,"",1.21,1.61,2.26,1.56,1.28,1.40,1.40,"",5,7.8,59,4.2,3875105,4.2,1481565,11.4,-146253,-33.6,1,0.1,36,0.1
"01101","5","101","72","0","2015","A","",601,18014,944273962,166256672,3662194,1008,52419,"",0.73,0.94,0.97,0.94,0.79,1.03,1.03,"",-14,-2.3,94,0.5,10897893,1.2,849739,0.5,-248063,-6.3,6,0.6,332,0.6
"01103","5","101","72","0","2015","A","",432,14776,876426288,142901079,3506242,1141,59314,"",1.22,2.14,2.58,1.84,1.68,1.21,1.21,"",-7,-1.6,25,0.2,15369591,1.8,427258,0.3,-672221,-16.1,18,1.6,941,1.6
"01105","5","101","72","0","2015","A","",21,547,17340238,5294920,73354,609,31676,"",1.06,1.76,1.63,2.14,1.30,0.93,0.93,"",1,5.0,62,12.8,2134622,14.0,925901,21.2,-48396,-39.8,6,1.0,330,1.1
"01107","5","101","72","0","2015","A","",69,1139,42215635,10658054,230698,713,37061,"",1.62,2.05,1.84,2.12,1.86,0.90,0.90,"",1,1.5,40,3.6,-1010932,-2.3,9742,0.1,-25800,-10.1,-43,-5.7,-2263,-5.8
"01109","5","101","72","0","2015","A","",87,3039,161205516,28829019,997850,1020,53053,"",0.96,1.49,1.74,1.36,1.60,1.16,1.16,"",0,0.0,106,3.6,13968958,9.5,1626216,6.0,28971,3.0,55,5.7,2849,5.7
"01111","5","101","72","0","2015","A","",65,1378,47525447,13241836,400587,663,34480,"",1.35,1.92,1.84,1.79,1.95,0.95,0.95,"",2,3.2,120,9.5,3837878,8.8,1167087,9.7,-68694,-14.6,-5,-0.7,-255,-0.7
"01113","5","101","72","0","2015","A","",150,3296,171857563,31685288,647519,1003,52139,"",1.32,1.66,2.08,1.56,1.31,1.26,1.25,"",-1,-0.7,-155,-4.5,4093515,2.4,-362903,-1.1,-115036,-15.1,68,7.3,3522,7.2
"01115","5","101","72","0","2015","A","",276,4489,208204647,45420491,1245553,892,46377,"",1.49,1.62,1.83,1.50,1.57,1.13,1.13,"",8,3.0,503,12.6,30500289,17.2,4322615,10.5,56429,4.7,35,4.1,1793,4.0
"01117","5","101","72","0","2015","A","",726,11227,596155949,114978429,3267221,1021,53102,"",1.02,0.91,0.83,0.77,0.89,0.92,0.92,"",31,4.5,673,6.4,47460806,8.6,6996619,6.5,-44560,-1.3,21,2.1,1111,2.1
"01119","5","101","72","0","2015","A","",38,485,23246096,5256080,129124,921,47905,"",1.25,1.09,1.22,1.37,1.14,1.12,1.12,"",-1,-2.6,-41,-7.8,-3752653,-13.9,-1017739,-16.2,-95922,-42.6,-67,-6.8,-3448,-6.7
"01121","5","101","72","0","2015","A","",215,10968,692671382,100693990,2077534,1215,63155,"",1.25,2.50,3.07,2.13,1.64,1.23,1.23,"",-3,-1.4,420,4.0,19402301,2.9,2432177,2.5,38123,1.9,-12,-1.0,-673,-1.1
"01123","5","101","72","0","2015","A","",126,3281,116305519,33607694,1001354,682,35453,"",1.22,1.65,1.56,1.44,1.48,0.95,0.95,"",4,3.3,264,8.8,7436910,6.8,2061817,6.5,-54640,-5.2,-12,-1.7,-638,-1.8
"01125","5","101","72","0","2015","A","",627,20027,1232569633,193747335,3955836,1184,61546,"",1.10,1.47,1.82,1.44,1.17,1.24,1.24,"",11,1.8,432,2.2,12277243,1.0,8358698,4.5,-289013,-6.8,-14,-1.2,-731,-1.2
"01127","5","101","72","0","2015","A","",197,3217,133576661,31840250,764239,799,41526,"",1.11,1.18,1.19,1.16,1.15,1.01,1.01,"",5,2.6,-195,-5.7,-8573229,-6.0,-2502585,-7.3,-115927,-13.2,-2,-0.2,-140,-0.3
"01129","5","101","72","0","2015","A","",65,1396,112118303,13544662,264130,1544,80314,"",2.04,2.67,3.27,2.69,2.18,1.23,1.23,"",-2,-3.0,31,2.3,4044187,3.7,457109,3.5,-21552,-7.5,22,1.4,1163,1.5
"01131","5","101","72","0","2015","A","",41,932,55544968,9381373,162580,1146,59598,"",1.36,2.29,2.93,2.45,1.98,1.28,1.28,"",1,2.5,68,7.9,2677655,5.1,1799408,23.7,28370,21.1,-31,-2.6,-1597,-2.6
"01133","5","101","72","0","2015","A","",86,3115,110545650,32868631,880806,683,35491,"",1.41,2.89,2.73,2.62,2.45,0.95,0.95,"",-3,-3.4,60,2.0,7962620,7.8,707762,2.2,-348146,-28.3,37,5.7,1911,5.7
"01999","5","101","72","0","2015","A","",1421,7162,434248620,98035304,3632290,1166,60631,"",0.96,1.01,0.80,0.84,0.93,0.79,0.79,"",48,3.5,725,11.3,49499123,12.9,9778952,11.1,239986,7.1,17,1.5,861,1.4
"02000","2","101","52","0","2015","A","N",1,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","3","101","52","0","2015","A","",108,209,10133175,8745330,256961,934,48581,"",9.81,0.78,0.75,6.40,13.64,0.96,0.96,"",-6,-5.3,6,3.0,634052,6.7,247504,2.9,-43674,-14.5,33,3.7,1710,3.6
"02000","5","101","52","0","2015","A","",3511,49941,4447851147,2226615670,53930172,1713,89062,"",1.21,1.01,1.42,1.33,1.16,1.40,1.40,"",23,0.7,-280,-0.6,125072906,2.9,99215966,4.7,-9226324,-14.6,58,3.5,2988,3.5
"02013","3","101","72","0","2015","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02013","5","101","72","0","2015","A","N",11,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",2,22.2,0,0,0,0,0,0,0,0,0,0,0,0
"02016","3","101","72","0","2015","A","N",1,0,0,0,0,0,0,"N",11.95,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","101","72","0","2015","A","",31,2093,97474968,78511125,2308524,895,46564,"",1.41,3.81,2.82,2.79,2.48,0.74,0.74,"",0,0.0,-361,-14.7,-4346305,-4.3,-5719040,-6.8,-604055,-20.7,97,12.2,5068,12.2
"02020","3","101","72","0","2015","A","N",1,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","5","101","72","0","2015","A","",1173,14258,1498687099,669406522,15968801,2021,105116,"",1.08,0.62,0.99,0.85,0.76,1.59,1.59,"",11,0.9,148,1.0,75772227,5.3,28074133,4.4,-3578497,-18.3,82,4.2,4270,4.2
"02050","2","101","72","0","2015","A","N",1,0,0,0,0,0,0,"N",13.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02050","3","101","72","0","2015","A","",27,83,4250942,3394494,99743,991,51527,"",145.36,14.76,20.07,140.72,290.99,1.37,1.37,"",1,3.8,22,36.1,1301440,44.1,875977,34.8,11806,13.4,57,6.1,2976,6.1
"02050","5","101","72","0","2015","A","",18,330,24416385,19510538,565378,1424,74045,"",0.37,0.32,0.50,0.66,0.67,1.57,1.57,"",2,12.5,134,68.4,12741046,109.1,11052410,130.7,264856,88.1,279,24.4,14528,24.4
"02060","5","101","72","0","2015","A","",23,469,28061727,26068691,767831,1152,59897,"",1.68,3.06,2.88,3.23,2.65,0.94,0.94,"",0,0.0,-366,-43.8,-4500658,-13.8,-2877233,-9.9,-249090,-24.5,402,53.6,20885,53.5
"02068","3","101","72","0","2015","A","N",1,0,0,0,0,0,0,"N",15.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","101","72","0","2015","A","",16,180,17385365,8758263,196684,1861,96765,"",0.93,0.58,1.03,0.74,0.48,1.80,1.80,"",3,23.1,-16,-8.2,-564148,-3.1,-233837,-2.6,-30839,-13.6,101,5.7,5264,5.8
"02070","3","101","72","0","2015","A","",5,5,108391,108391,3061,417,21678,"",65.12,2.45,1.33,10.02,18.84,0.54,0.54,"",0,0.0,-3,-37.5,-392285,-78.4,-282504,-72.3,-10773,-77.9,-839,-66.8,-43628,-66.8
"02070","5","101","72","0","2015","A","N",11,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",-4,-26.7,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","101","72","0","2015","A","",423,4620,388177157,225255888,5762541,1616,84020,"",1.42,0.84,1.18,1.39,1.25,1.41,1.41,"",-7,-1.6,-39,-0.8,11111973,2.9,7569390,3.5,-916290,-13.7,60,3.9,3086,3.8
"02100","5","101","72","0","2015","A","",25,204,12294192,9253217,264550,1161,60389,"",1.21,1.40,2.01,1.96,1.75,1.44,1.44,"",3,13.6,18,9.7,1281837,11.6,1603312,21.0,15704,6.3,22,1.9,1183,2.0
"02105","3","101","72","0","2015","A","N",4,0,0,0,0,0,0,"N",57.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02105","5","101","72","0","2015","A","",14,44,1668578,1599605,47632,728,37851,"",0.76,0.39,0.36,0.56,0.48,0.91,0.91,"",1,7.7,-6,-12.0,-14717,-0.9,108719,7.3,-5430,-10.2,78,12.0,4073,12.1
"02110","5","101","72","0","2015","A","",169,1842,142986172,77256838,1705002,1493,77636,"",1.16,0.71,0.93,1.18,0.95,1.31,1.31,"",-6,-3.4,10,0.5,3901003,2.8,2248731,3.0,-257041,-13.1,33,2.3,1695,2.2
"02122","3","101","72","0","2015","A","N",2,0,0,0,0,0,0,"N",2.05,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","101","72","0","2015","A","",390,3069,265026285,126884629,3209456,1661,86349,"",1.52,1.03,1.57,1.42,1.24,1.52,1.52,"",9,2.4,-270,-8.1,-1045373,-0.4,-12531422,-9.0,-1004490,-23.8,129,8.4,6663,8.4
"02130","5","101","72","0","2015","A","",109,1025,55561858,40916946,1089635,1042,54202,"",1.37,0.94,0.97,1.31,1.13,1.03,1.03,"",4,3.8,-31,-2.9,1208575,2.2,2652909,6.9,-169260,-13.4,52,5.3,2735,5.3
"02150","3","101","72","0","2015","A","N",3,0,0,0,0,0,0,"N",12.14,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"02150","5","101","72","0","2015","A","",115,2231,107091889,84245011,2393987,923,48009,"",1.77,2.35,2.15,2.55,2.27,0.91,0.91,"",5,4.5,91,4.3,6126919,6.1,8498553,11.2,-214416,-8.2,16,1.8,822,1.7
"02158","3","101","72","0","2015","A","",6,22,1077933,949858,27880,946,49183,"",168.24,23.34,46.02,413.23,797.37,1.98,1.98,"N",6,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02158","5","101","72","0","2015","A","N",2,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02164","3","101","72","0","2015","A","",12,11,833679,754997,22505,1491,77552,"",182.15,16.79,35.88,227.32,390.60,2.19,2.19,"",2,20.0,4,57.1,383177,85.1,322663,74.6,7129,46.4,253,20.4,13195,20.5
"02164","5","101","72","0","2015","A","",15,103,4621696,3913863,114418,867,45090,"",0.87,0.86,0.86,0.96,0.80,1.01,1.01,"",-2,-11.8,8,8.4,-154358,-3.2,-331458,-7.8,-35429,-23.6,-97,-10.1,-5052,-10.1
"02170","5","101","72","0","2015","A","",481,2652,187479867,120024606,3209127,1360,70707,"",1.80,0.79,1.13,1.15,1.09,1.42,1.42,"",17,3.7,173,7.0,27708815,17.3,15024256,14.3,-220540,-6.4,121,9.8,6259,9.7
"02180","3","101","72","0","2015","A","",11,20,542709,538662,14992,511,26582,"",68.75,6.35,3.86,36.38,72.08,0.60,0.60,"",0,0.0,-1,-4.8,-112335,-17.1,-97117,-15.3,-9820,-39.6,-103,-16.8,-5371,-16.8
"02180","5","101","72","0","2015","A","",25,255,16941520,11093331,310782,1280,66568,"",0.59,0.44,0.52,0.61,0.60,1.19,1.19,"",-1,-3.8,23,9.9,837208,5.2,671615,6.4,-50629,-14.0,-57,-4.3,-2972,-4.3
"02185","5","101","72","0","2015","A","",48,9813,1180370971,447792439,8435049,2313,120281,"",1.50,4.16,4.24,3.20,2.45,1.02,1.02,"",6,14.3,152,1.6,-3309999,-0.3,13935262,3.2,-1825625,-17.8,-43,-1.8,-2245,-1.8
"02188","3","101","72","0","2015","A","",9,19,942800,751490,22112,934,48556,"",101.50,8.26,6.72,53.79,119.57,0.80,0.80,"",0,0.0,0,0.0,256297,37.3,64987,9.5,-1722,-7.2,233,33.2,12105,33.2
"02188","5","101","72","0","2015","A","",15,616,70909878,29111625,560837,2214,115145,"",0.64,1.46,2.19,1.70,1.23,1.51,1.51,"",0,0.0,16,2.7,1013661,1.5,1639770,6.0,-28175,-4.8,-27,-1.2,-1381,-1.2
"02195","5","101","72","0","2015","A","",33,300,15799387,13575650,396742,1013,52679,"",1.54,1.55,1.67,2.14,1.97,1.08,1.08,"",-5,-13.2,-67,-18.3,-686574,-4.2,-67256,-0.5,-77690,-16.4,149,17.2,7738,17.2
