"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01003","3","102","72","0","2015","A","",83,7532,297555701,4023003,36996,760,39504,"",0.86,1.13,1.47,0.54,0.67,1.30,1.30,"",-4,-4.6,-276,-3.5,-8594995,-2.8,-3806542,-48.6,-37080,-50.1,6,0.8,295,0.8
"01003","5","102","72","0","2015","A","",4669,50476,1573225213,457282700,8293948,599,31168,"",1.00,1.07,1.02,1.09,1.11,0.95,0.95,"",187,4.2,2365,4.9,114921514,7.9,27234114,6.3,-317078,-3.7,16,2.7,857,2.8
"01005","1","102","72","0","2015","A","",9,56,2916261,0,0,1006,52310,"",2.52,0.35,0.36,0.00,0.00,1.01,1.01,"",0,0.0,3,5.7,75294,2.7,0,0.0,0,0.0,-26,-2.5,-1378,-2.6
"01005","2","102","72","0","2015","A","",19,641,25882545,0,0,776,40368,"",4.81,2.43,2.64,0.00,0.00,1.09,1.09,"",0,0.0,-16,-2.4,-273530,-1.0,0,0.0,0,0.0,10,1.3,536,1.3
"01005","3","102","72","0","2015","A","",34,952,30944523,751538,15912,625,32499,"",3.52,1.18,1.22,0.89,2.17,1.03,1.03,"",0,0.0,-4,-0.4,-160101,-0.5,-9282,-1.2,3467,27.9,-1,-0.2,-54,-0.2
"01005","5","102","72","0","2015","A","",407,3822,114831730,34491400,681061,578,30048,"",0.87,0.67,0.59,0.73,0.69,0.89,0.89,"",-10,-2.4,41,1.1,4133144,3.7,240137,0.7,17542,2.6,15,2.7,771,2.6
"01007","1","102","72","0","2015","A","",10,76,4792992,0,0,1215,63204,"",4.64,0.96,1.09,0.00,0.00,1.14,1.14,"",0,0.0,-4,-5.0,56497,1.2,0,0.0,0,0.0,69,6.0,3625,6.1
"01007","2","102","72","0","2015","A","",11,240,10218099,0,0,820,42635,"",4.62,1.83,1.95,0.00,0.00,1.07,1.07,"",1,10.0,3,1.3,93294,0.9,0,0.0,0,0.0,0,0.0,-26,-0.1
"01007","3","102","72","0","2015","A","",31,944,30465017,486146,4326,620,32264,"",5.33,2.35,2.24,1.30,1.33,0.95,0.95,"",0,0.0,12,1.3,1052277,3.6,14778,3.1,129,3.1,13,2.1,691,2.2
"01007","5","102","72","0","2015","A","",225,1659,49073731,14343696,260503,569,29585,"",0.79,0.58,0.47,0.69,0.59,0.81,0.81,"",-5,-2.2,-52,-3.0,-1862996,-3.7,-481506,-3.2,-30776,-10.6,-4,-0.7,-194,-0.7
"01009","1","102","72","0","2015","A","",10,88,4787981,0,0,1041,54152,"",2.14,0.56,0.63,0.00,0.00,1.11,1.11,"",-1,-9.1,-4,-4.3,12012,0.3,0,0.0,0,0.0,42,4.2,2192,4.2
"01009","2","102","72","0","2015","A","",10,164,5932563,0,0,695,36119,"",1.93,0.63,0.65,0.00,0.00,1.03,1.03,"",1,11.1,14,9.3,340058,6.1,0,0.0,0,0.0,-21,-2.9,-1102,-3.0
"01009","3","102","72","0","2015","A","",44,1651,58242492,883707,12227,678,35281,"",3.48,2.08,2.45,1.19,2.61,1.18,1.18,"",1,2.3,12,0.7,180810,0.3,48333,5.8,-2865,-19.0,-3,-0.4,-140,-0.4
"01009","5","102","72","0","2015","A","",529,4505,138883262,37231536,574847,593,30830,"",0.86,0.80,0.77,0.89,0.91,0.96,0.96,"",13,2.5,50,1.1,6025412,4.5,1059311,2.9,-47093,-7.6,19,3.3,1007,3.4
"01011","1","102","72","0","2015","A","",5,36,1822199,0,0,973,50617,"",5.41,0.64,0.67,0.00,0.00,1.05,1.05,"",1,25.0,2,5.9,64863,3.7,0,0.0,0,0.0,-11,-1.1,-568,-1.1
"01011","2","102","72","0","2015","A","",9,254,10796015,0,0,818,42518,"",8.81,2.71,3.33,0.00,0.00,1.23,1.23,"",0,0.0,3,1.2,-53453,-0.5,0,0.0,0,0.0,-13,-1.6,-678,-1.6
"01011","3","102","72","0","2015","A","",14,423,12423574,0,0,565,29382,"",5.61,1.48,1.47,0.00,0.00,1.00,1.00,"",0,0.0,-13,-3.0,-216546,-1.7,0,0.0,0,0.0,7,1.3,358,1.2
"01011","5","102","72","0","2015","A","",91,1097,31685448,9733392,149597,555,28884,"",0.75,0.54,0.49,0.61,0.41,0.91,0.91,"",-3,-3.2,70,6.8,1858111,6.2,701083,7.8,-921,-0.6,-4,-0.7,-166,-0.6
"01013","1","102","72","0","2015","A","",5,40,1885993,0,0,914,47546,"",1.65,0.30,0.30,0.00,0.00,0.99,0.99,"",0,0.0,-1,-2.4,99434,5.6,0,0.0,0,0.0,67,7.9,3524,8.0
"01013","2","102","72","0","2015","A","",11,100,4222863,0,0,809,42053,"",3.28,0.45,0.55,0.00,0.00,1.22,1.22,"",-1,-8.3,1,1.0,78408,1.9,0,0.0,0,0.0,1,0.1,13,0.0
"01013","3","102","72","0","2015","A","",24,796,27467707,191888,4139,664,34504,"",2.93,1.18,1.39,0.25,0.56,1.18,1.18,"",1,4.3,0,0.0,303115,1.1,28588,17.5,771,22.9,8,1.2,395,1.2
"01013","5","102","72","0","2015","A","",362,4189,117013211,38159392,881598,537,27931,"",0.91,0.88,0.78,0.90,0.89,0.89,0.89,"",6,1.7,16,0.4,5516770,4.9,26009,0.1,-173646,-16.5,23,4.5,1212,4.5
"01015","1","102","72","0","2015","A","",42,3713,230344605,0,0,1193,62039,"",2.67,4.38,5.02,0.00,0.00,1.15,1.15,"",2,5.0,-180,-4.6,-7906552,-3.3,0,0.0,0,0.0,16,1.4,834,1.4
"01015","2","102","72","0","2015","A","",27,1694,73577134,0,0,835,43438,"",1.55,1.21,1.35,0.00,0.00,1.12,1.12,"",-1,-3.6,-15,-0.9,-2279706,-3.0,0,0.0,0,0.0,-19,-2.2,-949,-2.1
"01015","3","102","72","0","2015","A","",70,6258,237522308,1217492,14360,730,37958,"",1.65,1.46,1.67,0.31,0.46,1.15,1.15,"",1,1.4,131,2.1,14372988,6.4,-21596,-1.7,553,4.0,30,4.3,1539,4.2
"01015","5","102","72","0","2015","A","",2027,25101,746533609,222048794,4306023,572,29741,"",0.98,0.82,0.69,1.00,1.02,0.84,0.84,"",3,0.1,-97,-0.4,-23711698,-3.1,-4565660,-2.0,-502541,-10.5,-16,-2.7,-827,-2.7
"01017","1","102","72","0","2015","A","",5,50,2529466,0,0,974,50674,"",1.33,0.32,0.32,0.00,0.00,0.99,0.99,"",-1,-16.7,1,2.0,78222,3.2,0,0.0,0,0.0,15,1.6,818,1.6
"01017","2","102","72","0","2015","A","",14,145,5049932,0,0,672,34927,"",3.37,0.56,0.53,0.00,0.00,0.95,0.95,"",1,7.7,8,5.8,298729,6.3,0,0.0,0,0.0,4,0.6,183,0.5
"01017","3","102","72","0","2015","A","",60,1656,58404480,406766,6097,678,35261,"",5.91,2.09,2.36,0.51,0.98,1.13,1.13,"",0,0.0,-35,-2.1,836181,1.5,-7145,-1.7,1219,25.0,23,3.5,1222,3.6
"01017","5","102","72","0","2015","A","",411,4044,115539114,35254106,620067,549,28571,"",0.83,0.72,0.61,0.80,0.74,0.85,0.85,"",10,2.5,-501,-11.0,-15748252,-12.0,-3243061,-8.4,-189856,-23.4,-7,-1.3,-316,-1.1
"01019","1","102","72","0","2015","A","",8,48,2348888,0,0,938,48766,"",3.05,0.49,0.49,0.00,0.00,1.00,1.00,"",0,0.0,1,2.1,270849,13.0,0,0.0,0,0.0,89,10.5,4631,10.5
"01019","2","102","72","0","2015","A","",11,95,3638824,0,0,741,38506,"",3.79,0.58,0.64,0.00,0.00,1.10,1.10,"",1,10.0,1,1.1,-58935,-1.6,0,0.0,0,0.0,-16,-2.1,-867,-2.2
"01019","3","102","72","0","2015","A","",23,1125,37159052,464578,8974,635,33030,"",3.24,2.26,2.51,0.92,1.71,1.11,1.11,"",-1,-4.2,-33,-2.8,139331,0.4,-17938,-3.7,109,1.2,20,3.3,1066,3.3
"01019","5","102","72","0","2015","A","",297,2482,74839164,21807460,360988,580,30152,"",0.86,0.70,0.66,0.77,0.51,0.95,0.95,"",-1,-0.3,15,0.6,3524662,4.9,85356,0.4,-44253,-10.9,24,4.3,1249,4.3
"01021","1","102","72","0","2015","A","",7,61,2900833,0,0,920,47816,"",1.45,0.34,0.32,0.00,0.00,0.95,0.95,"",0,0.0,-3,-4.7,74993,2.7,0,0.0,0,0.0,72,8.5,3720,8.4
"01021","2","102","72","0","2015","A","",14,243,10257268,0,0,813,42254,"",2.62,0.82,0.95,0.00,0.00,1.16,1.16,"",0,0.0,4,1.7,272344,2.7,0,0.0,0,0.0,9,1.1,447,1.1
"01021","3","102","72","0","2015","A","",33,1482,48770637,2041694,21010,633,32911,"",2.53,1.63,1.73,2.11,2.57,1.07,1.07,"",1,3.1,0,0.0,-9849,0.0,-41487,-2.0,382,1.9,0,0.0,5,0.0
"01021","5","102","72","0","2015","A","",541,4591,137536306,41060666,704669,576,29960,"",0.85,0.71,0.64,0.76,0.64,0.90,0.90,"",18,3.4,145,3.3,12726397,10.2,1674796,4.3,1093,0.2,36,6.7,1887,6.7
"01023","1","102","72","0","2015","A","",7,25,924180,0,0,699,36361,"",3.87,0.38,0.20,0.00,0.00,0.52,0.52,"",-1,-12.5,-3,-10.7,-20572,-2.2,0,0.0,0,0.0,60,9.4,3115,9.4
"01023","2","102","72","0","2015","A","",11,70,2291978,0,0,630,32782,"",5.50,0.65,0.42,0.00,0.00,0.66,0.66,"",1,10.0,5,7.7,66722,3.0,0,0.0,0,0.0,-25,-3.8,-1278,-3.8
"01023","3","102","72","0","2015","A","",23,388,12382389,260149,2612,613,31879,"",4.70,1.17,0.88,0.74,1.03,0.75,0.75,"",0,0.0,-3,-0.8,154518,1.3,-9463,-3.5,-380,-12.7,12,2.0,639,2.0
"01023","5","102","72","0","2015","A","",197,1481,42583719,11718073,223370,553,28750,"",0.83,0.63,0.40,0.59,0.65,0.63,0.63,"",2,1.0,28,1.9,398145,0.9,-25041,-0.2,-24042,-9.7,-5,-0.9,-278,-1.0
"01025","1","102","72","0","2015","A","",14,80,4456107,0,0,1077,55993,"",3.33,0.51,0.51,0.00,0.00,1.01,1.01,"",1,7.7,1,1.3,154078,3.6,0,0.0,0,0.0,35,3.4,1823,3.4
"01025","2","102","72","0","2015","A","",18,357,15621908,0,0,842,43779,"",3.88,1.36,1.49,0.00,0.00,1.09,1.09,"",-3,-14.3,11,3.2,687910,4.6,0,0.0,0,0.0,13,1.6,669,1.6
"01025","3","102","72","0","2015","A","",36,1319,46832270,1365730,17210,683,35495,"",3.17,1.64,1.71,1.67,3.05,1.04,1.04,"",0,0.0,-31,-2.3,-1090449,-2.3,-14676,-1.1,3647,26.9,0,0.0,-12,0.0
"01025","5","102","72","0","2015","A","",499,4167,115911424,35662860,645078,535,27814,"",0.90,0.73,0.56,0.78,0.85,0.76,0.76,"",-15,-2.9,91,2.2,3029180,2.7,916511,2.6,-13318,-2.0,2,0.4,120,0.4
"01027","1","102","72","0","2015","A","",6,51,2622053,0,0,994,51666,"",4.48,0.68,0.75,0.00,0.00,1.10,1.10,"",0,0.0,-3,-5.6,47103,1.8,0,0.0,0,0.0,68,7.3,3536,7.3
"01027","2","102","72","0","2015","A","",9,53,2173887,0,0,794,41276,"",6.08,0.43,0.52,0.00,0.00,1.23,1.22,"",1,12.5,4,8.2,326956,17.7,0,0.0,0,0.0,73,10.1,3775,10.1
"01027","3","102","72","0","2015","A","",20,831,25279809,616344,8772,585,30427,"",5.53,2.20,2.33,1.60,2.84,1.06,1.06,"",-1,-4.8,8,1.0,868842,3.6,6507,1.1,484,5.8,14,2.5,754,2.5
"01027","5","102","72","0","2015","A","",135,1045,28018935,8699636,136334,515,26806,"",0.77,0.39,0.34,0.40,0.33,0.87,0.87,"",-2,-1.5,29,2.9,1200382,4.5,499271,6.1,-10337,-7.0,7,1.4,397,1.5
"01029","1","102","72","0","2015","A","",6,42,2293977,0,0,1048,54510,"",4.59,0.99,0.85,0.00,0.00,0.86,0.86,"",0,0.0,0,0.0,158096,7.4,0,0.0,0,0.0,80,8.3,4155,8.3
"01029","2","102","72","0","2015","A","",10,117,3469824,0,0,570,29636,"",6.92,1.66,1.08,0.00,0.00,0.65,0.65,"",0,0.0,-2,-1.7,-224491,-6.1,0,0.0,0,0.0,-26,-4.4,-1344,-4.3
"01029","3","102","72","0","2015","A","",33,603,21274580,1305309,16277,678,35262,"",9.35,2.80,2.55,5.92,6.85,0.91,0.91,"",1,3.1,-10,-1.6,96913,0.5,166484,14.6,-4942,-23.3,14,2.1,710,2.1
"01029","5","102","72","0","2015","A","",121,731,19994423,6138709,111375,526,27340,"",0.70,0.48,0.31,0.50,0.35,0.66,0.66,"",0,0.0,11,1.5,1065394,5.6,224036,3.8,-3663,-3.2,20,4.0,1034,3.9
"01031","1","102","72","0","2015","A","",16,229,12906554,0,0,1086,56484,"",2.39,0.78,0.91,0.00,0.00,1.18,1.18,"",0,0.0,21,10.1,731793,6.0,0,0.0,0,0.0,-41,-3.6,-2095,-3.6
"01031","2","102","72","0","2015","A","",20,410,15671244,0,0,736,38254,"",2.70,0.84,0.93,0.00,0.00,1.11,1.11,"",2,11.1,-12,-2.8,270301,1.8,0,0.0,0,0.0,33,4.7,1716,4.7
"01031","3","102","72","0","2015","A","",42,1842,66475856,1935468,17226,694,36097,"",2.32,1.23,1.51,1.18,1.34,1.23,1.23,"",-1,-2.3,-11,-0.6,1079564,1.7,38922,2.1,-5301,-23.5,15,2.2,806,2.3
"01031","5","102","72","0","2015","A","",820,8578,258091232,76202452,1345279,579,30088,"",0.93,0.81,0.77,0.83,0.77,0.96,0.96,"",18,2.2,128,1.5,7569044,3.0,-116348,-0.2,-50761,-3.6,9,1.6,440,1.5
"01033","1","102","72","0","2015","A","",14,683,67573743,0,0,1903,98961,"",1.70,1.49,2.39,0.00,0.00,1.61,1.61,"",1,7.7,-110,-13.9,-11681091,-14.7,0,0.0,0,0.0,-20,-1.0,-1045,-1.0
"01033","2","102","72","0","2015","A","",19,664,24495378,0,0,710,36918,"",2.09,0.87,0.73,0.00,0.00,0.84,0.84,"",0,0.0,-23,-3.3,-2013106,-7.6,0,0.0,0,0.0,-33,-4.4,-1696,-4.4
"01033","3","102","72","0","2015","A","",46,3308,124629679,1420120,23852,724,37672,"",2.07,1.42,1.42,0.57,1.12,1.00,1.00,"",-4,-8.0,-66,-2.0,-2572632,-2.0,-524768,-27.0,-3168,-11.7,-1,-0.1,-28,-0.1
"01033","5","102","72","0","2015","A","",984,10956,370861286,97617596,1664412,651,33851,"",0.91,0.66,0.56,0.70,0.58,0.84,0.84,"",-1,-0.1,120,1.1,22021638,6.3,1947281,2.0,-62551,-3.6,32,5.2,1657,5.1
"01035","1","102","72","0","2015","A","",4,29,1248632,0,0,816,42446,"",2.48,0.42,0.37,0.00,0.00,0.86,0.86,"",0,0.0,2,7.4,143775,13.0,0,0.0,0,0.0,41,5.3,2147,5.3
"01035","2","102","72","0","2015","A","",12,182,8753261,0,0,924,48051,"",6.73,1.60,2.16,0.00,0.00,1.35,1.35,"",0,0.0,-24,-11.7,-1255315,-12.5,0,0.0,0,0.0,-9,-1.0,-475,-1.0
"01035","3","102","72","0","2015","A","",20,497,16440395,110194,981,636,33074,"",4.59,1.43,1.56,0.30,0.32,1.09,1.09,"",1,5.3,3,0.6,4018,0.0,-1744,-1.6,-14,-1.4,-4,-0.6,-220,-0.7
"01035","5","102","72","0","2015","A","",170,1927,61190410,17591662,297266,611,31761,"",0.80,0.78,0.76,0.86,0.71,0.98,0.98,"",4,2.4,90,4.9,3957418,6.9,1168717,7.1,-42048,-12.4,12,2.0,598,1.9
"01037","1","102","72","0","2015","A","",5,19,759885,0,0,769,39994,"",6.71,0.76,0.58,0.00,0.00,0.76,0.76,"",0,0.0,0,0.0,61605,8.8,0,0.0,0,0.0,46,6.4,2418,6.4
"01037","2","102","72","0","2015","A","N",7,0,0,0,0,0,0,"N",8.49,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","102","72","0","2015","A","N",16,0,0,0,0,0,0,"N",7.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","102","72","0","2015","A","",67,313,9790964,2525304,40933,601,31264,"",0.68,0.35,0.31,0.36,0.27,0.91,0.91,"",1,1.5,5,1.6,781884,8.7,-34183,-1.3,-10634,-20.6,39,6.9,2037,7.0
"01039","1","102","72","0","2015","A","",12,113,6266956,0,0,1066,55419,"",2.10,0.48,0.54,0.00,0.00,1.13,1.13,"",-1,-7.7,-2,-1.7,351966,6.0,0,0.0,0,0.0,73,7.4,3797,7.4
"01039","2","102","72","0","2015","A","",15,363,15383870,0,0,814,42341,"",2.37,0.92,1.11,0.00,0.00,1.20,1.20,"",-7,-31.8,28,8.4,780799,5.3,0,0.0,0,0.0,-23,-2.7,-1196,-2.7
"01039","3","102","72","0","2015","A","",49,1601,51480028,321373,6379,618,32158,"",3.17,1.33,1.43,0.26,0.50,1.07,1.07,"",0,0.0,14,0.9,587711,1.2,66729,26.2,461,7.8,1,0.2,90,0.3
"01039","5","102","72","0","2015","A","",685,7368,235688469,63266295,1107198,615,31990,"",0.91,0.86,0.86,0.90,0.64,0.99,0.99,"",7,1.0,-26,-0.4,5821371,2.5,760303,1.2,-265233,-19.3,17,2.8,903,2.9
"01041","1","102","72","0","2015","A","",9,37,1498532,0,0,777,40410,"",5.54,0.51,0.39,0.00,0.00,0.78,0.78,"",0,0.0,2,5.7,108289,7.8,0,0.0,0,0.0,2,0.3,113,0.3
"01041","2","102","72","0","2015","A","",11,48,2031489,0,0,820,42619,"",6.12,0.40,0.45,0.00,0.00,1.14,1.14,"",1,10.0,6,14.3,218267,12.0,0,0.0,0,0.0,-19,-2.3,-986,-2.3
"01041","3","102","72","0","2015","A","",22,524,16681941,271259,2415,613,31851,"",5.01,1.41,1.41,0.64,0.54,1.00,1.00,"",0,0.0,7,1.4,238585,1.5,-14652,-5.1,-127,-5.0,2,0.3,66,0.2
"01041","5","102","72","0","2015","A","",169,1669,55812000,15545882,403272,643,33435,"",0.79,0.63,0.62,0.65,0.67,0.98,0.98,"",5,3.0,-10,-0.6,888460,1.6,-518866,-3.2,-58747,-12.7,14,2.2,713,2.2
"01043","1","102","72","0","2015","A","",20,207,10877739,0,0,1013,52677,"",1.76,0.39,0.38,0.00,0.00,0.98,0.98,"",1,5.3,-3,-1.4,535371,5.2,0,0.0,0,0.0,68,7.2,3525,7.2
"01043","2","102","72","0","2015","A","",15,728,26220229,0,0,693,36037,"",1.19,0.82,0.76,0.00,0.00,0.93,0.93,"",0,0.0,5,0.7,783624,3.1,0,0.0,0,0.0,16,2.4,843,2.4
"01043","3","102","72","0","2015","A","",52,3324,111230928,1825408,30080,644,33465,"",1.69,1.22,1.24,0.62,1.42,1.02,1.02,"",1,2.0,5,0.2,2463062,2.3,167368,10.1,-4591,-13.2,14,2.2,697,2.1
"01043","5","102","72","0","2015","A","",1363,16247,555039234,144781384,2353004,657,34163,"",0.91,0.84,0.81,0.88,0.82,0.97,0.97,"",16,1.2,826,5.4,40618376,7.9,8465591,6.2,-80773,-3.3,15,2.3,805,2.4
"01045","1","102","72","0","2015","A","",35,3034,193457732,0,0,1226,63758,"",6.32,9.49,8.09,0.00,0.00,0.85,0.85,"",0,0.0,-41,-1.3,2119951,1.1,0,0.0,0,0.0,29,2.4,1531,2.5
"01045","2","102","72","0","2015","A","",14,161,6696972,0,0,800,41575,"",2.29,0.30,0.24,0.00,0.00,0.77,0.77,"",1,7.7,-9,-5.3,-409347,-5.8,0,0.0,0,0.0,-2,-0.2,-145,-0.3
"01045","3","102","72","0","2015","A","",58,1891,64703592,919028,18143,658,34212,"",3.88,1.16,0.87,0.64,1.49,0.75,0.75,"",0,0.0,-37,-1.9,-1263787,-1.9,-9270,-1.0,2166,13.6,0,0.0,-11,0.0
"01045","5","102","72","0","2015","A","",647,6788,263997242,61417367,1244540,748,38893,"",0.89,0.59,0.47,0.76,0.75,0.79,0.79,"",3,0.5,84,1.3,1269146,0.5,774112,1.3,-36817,-2.9,-6,-0.8,-296,-0.8
"01047","1","102","72","0","2015","A","",17,160,9380456,0,0,1129,58720,"",3.15,0.65,0.73,0.00,0.00,1.13,1.13,"",-2,-10.5,-10,-5.9,-488234,-4.9,0,0.0,0,0.0,14,1.3,754,1.3
"01047","2","102","72","0","2015","A","",22,568,21686131,0,0,734,38185,"",3.69,1.38,1.42,0.00,0.00,1.02,1.03,"",0,0.0,-24,-4.1,-982623,-4.3,0,0.0,0,0.0,-3,-0.4,-118,-0.3
"01047","3","102","72","0","2015","A","",65,1962,60418235,506450,8024,592,30799,"",4.46,1.56,1.52,0.40,0.58,0.97,0.97,"",-3,-4.4,7,0.4,747359,1.3,47108,10.3,2231,38.5,5,0.9,281,0.9
"01047","5","102","72","0","2015","A","",634,6497,184512195,56442593,1373812,546,28401,"",0.89,0.73,0.61,0.81,0.73,0.83,0.84,"",-12,-1.9,-63,-1.0,512979,0.3,-804135,-1.4,-94033,-6.4,7,1.3,351,1.3
"01049","1","102","72","0","2015","A","",19,161,7924756,0,0,947,49222,"",2.62,0.40,0.39,0.00,0.00,0.98,0.98,"",0,0.0,3,1.9,419147,5.6,0,0.0,0,0.0,33,3.6,1718,3.6
"01049","2","102","72","0","2015","A","",17,515,18195975,0,0,680,35343,"",2.12,0.77,0.75,0.00,0.00,0.98,0.98,"",1,6.2,-8,-1.5,5221,0.0,0,0.0,0,0.0,11,1.6,578,1.7
"01049","3","102","72","0","2015","A","",60,2579,88249015,3894437,44755,658,34225,"",3.07,1.26,1.40,1.69,2.43,1.12,1.12,"",0,0.0,42,1.7,1376745,1.6,144483,3.9,-3952,-8.1,-1,-0.2,-17,0.0
"01049","5","102","72","0","2015","A","",833,10009,301841728,92136044,1571688,580,30157,"",0.87,0.69,0.63,0.72,0.63,0.92,0.92,"",-4,-0.5,54,0.5,13491523,4.7,2440051,2.7,-102814,-6.1,23,4.1,1191,4.1
"01051","1","102","72","0","2015","A","",15,141,7344901,0,0,1003,52153,"",1.80,0.38,0.40,0.00,0.00,1.06,1.06,"",0,0.0,1,0.7,440631,6.4,0,0.0,0,0.0,56,5.9,2895,5.9
"01051","2","102","72","0","2015","A","",24,1062,48340509,0,0,875,45522,"",2.60,1.71,2.20,0.00,0.00,1.29,1.29,"",1,4.3,37,3.6,709473,1.5,0,0.0,0,0.0,-19,-2.1,-947,-2.0
"01051","3","102","72","0","2015","A","",47,3354,111322749,9522362,136796,638,33189,"",2.09,1.77,1.95,4.99,10.09,1.10,1.10,"",0,0.0,37,1.1,2913087,2.7,94940,1.0,-39948,-22.6,9,1.4,504,1.5
"01051","5","102","72","0","2015","A","",1000,11296,306396604,94540804,1606480,522,27124,"",0.91,0.84,0.71,0.89,0.88,0.84,0.84,"",20,2.0,379,3.5,17741174,6.1,5235843,5.9,-10361,-0.6,14,2.8,684,2.6
"01053","1","102","72","0","2015","A","",6,57,3319912,0,0,1112,57821,"",1.15,0.23,0.24,0.00,0.00,1.04,1.04,"",0,0.0,-1,-1.7,412440,14.2,0,0.0,0,0.0,155,16.2,8050,16.2
"01053","2","102","72","0","2015","A","",19,625,26856328,0,0,827,42982,"",3.28,1.52,1.64,0.00,0.00,1.08,1.08,"",1,5.6,2,0.3,109688,0.4,0,0.0,0,0.0,2,0.2,73,0.2
"01053","3","102","72","0","2015","A","",47,3400,126901419,15811716,161968,718,37327,"",3.32,2.70,2.98,12.35,16.51,1.10,1.10,"",0,0.0,431,14.5,22842601,22.0,4418172,38.8,1910,1.2,44,6.5,2275,6.5
