"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01019","5","1011","73","0","2015","A","",16,201,5766856,2200225,102016,552,28703,"",2.68,2.77,2.18,2.87,4.75,0.79,0.79,"",0,0.0,-5,-2.4,117584,2.1,-69804,-3.1,-3767,-3.6,23,4.3,1213,4.4
"01021","5","1011","73","0","2015","A","",24,180,6506369,1808638,28633,694,36080,"",2.19,1.36,1.29,1.23,0.86,0.95,0.95,"",0,0.0,-53,-22.7,-940232,-12.6,-482153,-21.0,-26355,-47.9,79,12.8,4120,12.9
"01023","5","1011","73","0","2015","A","",25,242,10375642,2633433,50243,826,42949,"",6.08,5.02,4.12,4.91,4.83,0.82,0.82,"N",-3,-10.7,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","1011","73","0","2015","A","",37,359,15145801,3669977,66796,811,42160,"",3.88,3.07,3.10,2.96,2.89,1.01,1.01,"",0,0.0,-15,-4.0,-319871,-2.1,77554,2.2,-17697,-20.9,15,1.9,753,1.8
"01027","5","1011","73","0","2015","A","",14,47,1631016,454870,15612,672,34950,"",4.60,0.85,0.84,0.78,1.24,0.99,0.99,"",-1,-6.7,-1,-2.1,175938,12.1,18461,4.2,2540,19.4,84,14.3,4370,14.3
"01029","5","1011","73","0","2015","A","",13,70,2316936,664656,17094,639,33218,"",4.38,2.23,1.55,1.99,1.76,0.70,0.70,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","1011","73","0","2015","A","",22,293,12472465,3079706,61216,820,42641,"",1.45,1.34,1.59,1.24,1.16,1.18,1.18,"",-3,-12.0,-36,-10.9,-316645,-2.5,-133669,-4.2,-3603,-5.6,73,9.8,3778,9.7
"01033","5","1011","73","0","2015","A","",19,172,8725538,1515530,33548,975,50705,"",1.02,0.51,0.56,0.40,0.38,1.10,1.10,"",1,5.6,9,5.5,433493,5.2,22669,1.5,-1969,-5.5,-2,-0.2,-114,-0.2
"01035","5","1011","73","0","2015","A","",21,165,6817437,1717361,52120,796,41380,"",5.73,3.26,3.62,3.09,4.11,1.11,1.11,"",-2,-8.7,-5,-2.9,-107609,-1.6,-28536,-1.6,-1832,-3.4,12,1.5,624,1.5
"01037","5","1011","73","0","2015","A","",7,44,1751546,442057,8533,761,39583,"",4.13,2.38,2.40,2.33,1.84,1.00,1.00,"",0,0.0,5,12.8,173798,11.0,38366,9.5,-3716,-30.3,-17,-2.2,-872,-2.2
"01039","5","1011","73","0","2015","A","",28,187,6385048,1790098,27226,658,34236,"",2.15,1.07,0.99,0.94,0.52,0.93,0.93,"",2,7.7,21,12.7,494099,8.4,253262,16.5,-2326,-7.9,-24,-3.5,-1216,-3.4
"01041","5","1011","73","0","2015","A","",20,115,4376034,1145703,24605,734,38163,"",5.41,2.13,2.07,1.77,1.35,0.98,0.98,"",0,0.0,5,4.5,236147,5.7,-20677,-1.8,-10479,-29.9,12,1.7,641,1.7
"01043","5","1011","73","0","2015","A","",38,430,14243483,3935238,50150,637,33112,"",1.47,1.08,0.89,0.87,0.58,0.82,0.82,"",-1,-2.6,-8,-1.8,370260,2.7,-77097,-1.9,-1550,-3.0,27,4.4,1414,4.5
"01045","5","1011","73","0","2015","A","",18,84,3140030,746930,9012,720,37418,"",1.43,0.36,0.24,0.34,0.18,0.67,0.67,"",0,0.0,4,5.0,155707,5.2,10648,1.4,304,3.5,6,0.8,269,0.7
"01047","5","1011","73","0","2015","A","",26,167,7142697,1591962,44714,822,42749,"",2.12,0.91,1.00,0.84,0.78,1.10,1.10,"",2,8.3,-9,-5.1,-175931,-2.4,-69871,-4.2,2223,5.2,21,2.6,1087,2.6
"01049","5","1011","73","0","2015","A","",24,341,11042819,3403166,65324,623,32415,"",1.46,1.14,0.98,0.97,0.87,0.86,0.86,"",3,14.3,33,10.7,794950,7.8,264876,8.4,7703,13.4,-17,-2.7,-884,-2.7
"01051","5","1011","73","0","2015","A","",19,221,10311893,2327039,78642,899,46766,"",1.00,0.80,1.01,0.80,1.42,1.26,1.27,"",1,5.6,23,11.6,1271058,14.1,160278,7.4,283,0.4,20,2.3,1047,2.3
"01053","5","1011","73","0","2015","A","",40,429,22453796,4759833,91724,1006,52330,"",3.36,2.34,2.95,2.45,2.28,1.26,1.26,"",2,5.3,-18,-4.0,1234227,5.8,69808,1.5,-10753,-10.5,93,10.2,4841,10.2
"01055","5","1011","73","0","2015","A","",10,63,3023188,560090,14635,919,47797,"",0.34,0.12,0.15,0.09,0.12,1.23,1.23,"",-1,-9.1,-4,-6.0,-119286,-3.8,-51017,-8.3,-1370,-8.6,10,1.1,542,1.1
"01057","5","1011","73","0","2015","A","",29,194,6070746,2069738,41561,601,31252,"",6.01,3.45,3.04,3.98,4.23,0.88,0.88,"",-1,-3.3,-3,-1.5,119116,2.0,-8617,-0.4,-5980,-12.6,20,3.4,1041,3.4
"01059","5","1011","73","0","2015","A","",21,202,5909248,1810700,34291,563,29254,"",2.57,1.37,1.09,1.08,0.82,0.79,0.79,"",1,5.0,59,41.3,1935864,48.7,476827,35.7,2982,9.5,29,5.4,1484,5.3
"01061","5","1011","73","0","2015","A","",33,282,9514439,3298864,54095,648,33709,"",4.69,3.97,3.91,4.06,4.08,0.98,0.98,"",4,13.8,-9,-3.1,307441,3.3,-45710,-1.4,-8734,-13.9,39,6.4,2043,6.5
"01063","5","1011","73","0","2015","A","",11,45,1350127,462090,10906,580,30170,"",5.06,1.81,1.54,2.10,1.55,0.86,0.86,"",-1,-8.3,-3,-6.2,-31050,-2.2,-1960,-0.4,-1278,-10.5,24,4.3,1245,4.3
"01065","5","1011","73","0","2015","A","",35,214,7955854,2050761,38844,714,37105,"",8.85,5.40,5.31,5.57,5.24,0.98,0.98,"",-1,-2.8,1,0.5,652397,8.9,-12668,-0.6,-6602,-14.5,56,8.5,2870,8.4
"01067","5","1011","73","0","2015","A","",29,359,12722896,3278871,45617,681,35415,"",6.05,7.48,6.33,6.06,4.73,0.85,0.85,"",1,3.6,-10,-2.7,-183181,-1.4,-106827,-3.2,-10780,-19.1,9,1.3,463,1.3
"01069","5","1011","73","0","2015","A","",20,157,4791377,1752903,41870,588,30551,"",0.48,0.24,0.17,0.24,0.29,0.70,0.70,"",-2,-9.1,36,29.8,867453,22.1,107027,6.5,262,0.6,-36,-5.8,-1900,-5.9
"01071","5","1011","73","0","2015","A","",16,87,2380647,782228,32219,525,27285,"",1.15,0.37,0.27,0.30,0.41,0.72,0.72,"",-2,-11.1,-1,-1.1,101082,4.4,-6470,-0.8,-3595,-10.0,26,5.2,1356,5.2
"01073","5","1011","73","0","2015","A","",54,1681,150048472,15931599,351998,1716,89239,"",0.21,0.35,0.54,0.29,0.33,1.54,1.55,"",5,10.2,28,1.7,-3923105,-2.5,687242,4.5,78798,28.8,-75,-4.2,-3903,-4.2
"01075","5","1011","73","0","2015","A","",18,99,3425887,909185,16253,666,34634,"",4.50,2.07,1.78,1.77,1.86,0.86,0.86,"",1,5.9,-8,-7.5,-299207,-8.0,-151475,-14.3,-9116,-35.9,-3,-0.4,-180,-0.5
"01077","5","1011","73","0","2015","A","",25,167,6135124,1677570,64332,705,36682,"",0.85,0.40,0.40,0.37,0.66,0.99,0.99,"",-2,-7.4,0,0.0,185786,3.1,-152628,-8.3,-27146,-29.7,18,2.6,950,2.7
"01079","5","1011","73","0","2015","A","",22,166,6280062,1789404,47271,729,37889,"",3.53,2.49,2.59,2.91,3.75,1.04,1.04,"",1,4.8,-8,-4.6,-543401,-8.0,-106845,-5.6,5139,12.2,-27,-3.6,-1439,-3.7
"01081","5","1011","73","0","2015","A","",28,363,19825185,3346256,91905,1050,54590,"",0.66,0.46,0.63,0.43,0.59,1.37,1.37,"",1,3.7,0,0.0,1111028,5.9,171,0.0,-11376,-11.0,59,6.0,3060,5.9
"01083","5","1011","73","0","2015","A","",34,416,15644653,3171515,51134,724,37637,"",1.72,1.28,0.97,0.94,0.57,0.76,0.76,"",0,0.0,29,7.5,1992588,14.6,113722,3.7,-6496,-11.3,45,6.6,2322,6.6
"01085","5","1011","73","0","2015","A","",16,125,4619793,1222238,49463,713,37057,"",7.03,3.74,2.82,3.39,5.65,0.76,0.76,"",1,6.7,-1,-0.8,911187,24.6,-80760,-6.2,-5888,-10.6,145,25.5,7526,25.5
"01087","5","1011","73","0","2015","A","",8,90,2818174,901156,15563,605,31459,"",2.34,1.32,0.91,2.23,2.04,0.69,0.69,"",0,0.0,11,13.9,430933,18.1,72727,8.8,-744,-4.6,23,4.0,1177,3.9
"01089","5","1011","73","0","2015","A","",36,330,24789434,4048425,55883,1446,75214,"",0.27,0.12,0.15,0.14,0.09,1.22,1.22,"",6,20.0,19,6.1,5099417,25.9,427306,11.8,-5782,-9.4,227,18.6,11851,18.7
"01091","5","1011","73","0","2015","A","",26,423,16027650,5077092,97151,729,37920,"",3.55,4.29,3.83,4.69,4.65,0.90,0.90,"",-2,-7.1,-21,-4.7,-98458,-0.6,-112779,-2.2,-23825,-19.7,30,4.3,1566,4.3
"01093","5","1011","73","0","2015","A","",12,88,2948427,907568,32736,643,33442,"",1.34,0.64,0.59,0.58,0.76,0.93,0.93,"",-1,-7.7,-5,-5.4,-65146,-2.2,-87433,-8.8,-14413,-30.6,18,2.9,951,2.9
"01095","5","1011","73","0","2015","A","",14,203,9904439,2463211,70052,938,48790,"",0.48,0.41,0.53,0.43,0.61,1.31,1.31,"",-1,-6.7,17,9.1,1834708,22.7,302332,14.0,18527,36.0,105,12.6,5482,12.7
"01097","5","1011","73","0","2015","A","",100,1003,54491552,9190577,157744,1045,54320,"",0.71,0.42,0.46,0.34,0.25,1.10,1.10,"",-1,-1.0,-201,-16.7,-24179427,-30.7,-1678482,-15.4,-6100,-3.7,-211,-16.8,-11008,-16.9
"01099","5","1011","73","0","2015","A","",38,238,12468996,2524137,68314,1009,52483,"",6.00,2.72,3.21,2.71,3.72,1.18,1.18,"",4,11.8,18,8.2,1108561,9.8,80283,3.3,-3520,-4.9,14,1.4,727,1.4
"01101","5","1011","73","0","2015","A","",35,129,5786924,1176150,23785,865,45005,"",0.38,0.07,0.06,0.07,0.06,0.93,0.93,"",0,0.0,5,4.0,22861,0.4,60674,5.4,4866,25.7,-32,-3.6,-1636,-3.5
"01103","5","1011","73","0","2015","A","",19,133,5630823,1207899,26830,814,42337,"",0.48,0.20,0.18,0.15,0.16,0.91,0.91,"",0,0.0,-6,-4.3,-185220,-3.2,-60794,-4.8,747,2.9,7,0.9,394,0.9
"01105","5","1011","73","0","2015","A","",6,43,1414520,424052,9077,639,33218,"",2.72,1.43,1.45,1.71,1.97,1.02,1.02,"",0,0.0,-1,-2.3,-69139,-4.7,-12031,-2.8,-1622,-15.2,-12,-1.8,-630,-1.9
"01107","5","1011","73","0","2015","A","",23,230,9241888,1996454,40451,774,40240,"",4.86,4.28,4.37,3.94,4.00,1.02,1.02,"",-1,-4.2,0,0.0,35426,0.4,-371382,-15.7,-16110,-28.5,5,0.7,270,0.7
"01109","5","1011","73","0","2015","A","",19,169,5803282,1768499,65658,662,34407,"",1.88,0.86,0.68,0.83,1.29,0.79,0.79,"",-1,-5.0,6,3.7,460237,8.6,57707,3.4,-13727,-17.3,32,5.1,1644,5.0
"01111","5","1011","73","0","2015","A","",15,106,3623543,1030155,17776,657,34158,"",2.80,1.53,1.52,1.39,1.06,1.00,0.99,"",-1,-6.2,13,14.0,112934,3.2,144471,16.3,-7623,-30.0,-66,-9.1,-3456,-9.2
"01113","5","1011","73","0","2015","A","",18,89,2721811,845001,15817,588,30582,"",1.43,0.46,0.36,0.41,0.39,0.77,0.77,"",3,20.0,-19,-17.6,-906125,-25.0,-201666,-19.3,-3514,-18.2,-57,-8.8,-2958,-8.8
"01115","5","1011","73","0","2015","A","",15,72,1857363,672898,20674,499,25947,"",0.73,0.27,0.18,0.22,0.32,0.67,0.67,"",0,0.0,10,16.1,186038,11.1,139198,26.1,4044,24.3,-23,-4.4,-1192,-4.4
"01117","5","1011","73","0","2015","A","",35,585,39856418,5360075,97477,1311,68169,"",0.44,0.49,0.61,0.36,0.32,1.24,1.24,"",1,2.9,33,6.0,3211677,8.8,249717,4.9,-24206,-19.9,33,2.6,1723,2.6
"01119","5","1011","73","0","2015","A","",12,86,2949068,834725,25062,659,34291,"",3.54,2.00,1.68,2.16,2.70,0.84,0.84,"",0,0.0,7,8.9,-94077,-3.1,70489,9.2,-3446,-12.1,-78,-10.6,-4028,-10.5
"01121","5","1011","73","0","2015","A","",18,463,30365788,3925948,47308,1262,65608,"",0.94,1.09,1.46,0.82,0.46,1.34,1.34,"",0,0.0,5,1.1,1868047,6.6,164896,4.4,568,1.2,66,5.5,3408,5.5
"01123","5","1011","73","0","2015","A","",18,84,3867218,998813,18246,884,45993,"",1.56,0.44,0.57,0.43,0.33,1.29,1.29,"",3,20.0,16,23.5,1054501,37.5,254116,34.1,800,4.6,90,11.3,4680,11.3
"01125","5","1011","73","0","2015","A","",77,2237,197191490,21203856,302828,1695,88143,"",1.22,1.70,3.17,1.56,1.09,1.86,1.86,"",0,0.0,-301,-11.9,-24323383,-11.0,-1364588,-6.0,11118,3.8,17,1.0,872,1.0
"01127","5","1011","73","0","2015","A","",44,622,31833972,6926323,204368,984,51166,"",2.23,2.37,3.10,2.50,3.78,1.31,1.31,"",0,0.0,-42,-6.3,-3999154,-11.2,-199264,-2.8,16700,8.9,-54,-5.2,-2827,-5.2
"01129","5","1011","73","0","2015","A","",30,191,7015592,1965081,52311,707,36747,"",8.45,3.78,2.23,3.88,5.30,0.59,0.59,"",1,3.4,0,0.0,407501,6.2,75814,4.0,2366,4.7,41,6.2,2089,6.0
"01131","5","1011","73","0","2015","A","",17,106,4194038,1065739,28739,762,39629,"",5.08,2.70,2.40,2.77,4.29,0.89,0.89,"",0,0.0,-1,-0.9,309252,8.0,-42293,-3.8,-10226,-26.2,63,9.0,3266,9.0
"01133","5","1011","73","0","2015","A","",10,82,3210952,1097184,26135,755,39278,"",1.47,0.79,0.86,0.87,0.89,1.10,1.10,"",0,0.0,-17,-17.2,-695333,-17.8,-146836,-11.8,-4771,-15.4,-4,-0.5,-213,-0.5
"01999","5","1011","73","0","2015","A","",97,289,24118928,3678254,74595,1605,83456,"",0.59,0.42,0.48,0.31,0.23,1.14,1.14,"N",7,7.8,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","1011","53","0","2015","A","",483,18239,2348260457,810932327,15716261,2476,128751,"",1.50,3.83,8.16,4.83,4.13,2.13,2.13,"",8,1.7,-526,-2.8,-16475840,-0.7,-12093805,-1.5,-4761212,-23.3,53,2.2,2734,2.2
"02013","5","1011","73","0","2015","A","",3,3,238635,238635,7207,1721,89488,"",2.01,0.09,0.15,0.14,0.14,1.86,1.86,"",-1,-25.0,0,0.0,2622,1.1,3622,1.5,-1230,-14.6,208,13.7,10817,13.7
"02016","5","1011","73","0","2015","A","",6,34,3960830,1482406,42934,2240,116495,"",2.45,0.64,1.25,0.52,0.57,1.95,1.95,"",-2,-25.0,-2,-5.6,239574,6.4,-105163,-6.6,-12838,-23.0,257,13.0,13366,13.0
"02020","5","1011","73","0","2015","A","",96,3927,720046515,191857054,3846662,3526,183342,"",0.79,1.78,5.18,2.43,2.24,2.91,2.91,"",-3,-3.0,157,4.2,59860483,9.1,16181985,9.2,-1060028,-21.6,159,4.7,8234,4.7
"02050","5","1011","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","1011","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","1011","73","0","2015","A","N",4,0,0,0,0,0,0,"N",2.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","5","1011","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","1011","73","0","2015","A","",35,820,75150116,34235524,621024,1762,91600,"",1.05,1.54,2.49,2.10,1.65,1.61,1.61,"",-1,-2.8,-648,-44.1,-60395523,-44.6,-32715462,-48.9,-1210962,-66.1,-14,-0.8,-728,-0.8
"02100","5","1011","73","0","2015","A","",5,19,1180672,1040025,31004,1227,63820,"",2.18,1.35,2.10,2.19,2.51,1.60,1.60,"",1,25.0,12,171.4,642452,119.4,515567,98.3,12567,68.2,-217,-15.0,-11280,-15.0
"02105","5","1011","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","1011","73","0","2015","A","",11,814,82119693,34414042,576599,1941,100936,"",0.68,3.25,5.83,5.23,3.94,1.80,1.80,"",-1,-8.3,2,0.2,1649532,2.0,676489,2.0,-69961,-10.8,34,1.8,1774,1.8
"02122","5","1011","73","0","2015","A","",77,1108,136297393,46835782,1030506,2367,123068,"",2.69,3.86,8.77,5.21,4.87,2.27,2.27,"",8,11.6,-246,-18.2,-6534205,-4.6,-12890003,-21.6,-541412,-34.4,338,16.7,17560,16.6
"02130","5","1011","73","0","2015","A","",20,130,7326325,5326340,149718,1088,56574,"",2.26,1.24,1.40,1.69,1.90,1.13,1.13,"",2,11.1,16,14.0,1342819,22.4,919825,20.9,7708,5.4,78,7.7,4049,7.7
"02150","5","1011","73","0","2015","A","",40,189,13580118,9143824,246933,1385,72011,"",5.53,2.06,2.96,2.76,2.87,1.44,1.44,"",4,11.1,10,5.6,780246,6.1,194677,2.2,-61826,-20.0,8,0.6,403,0.6
"02164","5","1011","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02170","5","1011","73","0","2015","A","",36,170,8935411,5784554,153937,1011,52561,"",1.21,0.53,0.58,0.55,0.64,1.11,1.11,"",1,2.9,-2,-1.2,1192794,15.4,401340,7.5,-11664,-7.0,147,17.0,7633,17.0
"02180","5","1011","73","0","2015","A","N",7,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"02185","5","1011","73","0","2015","A","",27,9290,1115856019,405929646,7315755,2310,120110,"",7.58,40.77,43.68,28.81,26.04,1.07,1.07,"",4,17.4,287,3.2,17832620,1.6,19264887,5.0,-1427404,-16.3,-36,-1.5,-1856,-1.5
"02188","5","1011","73","0","2015","A","N",4,0,0,0,0,0,0,"N",1.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","1011","73","0","2015","A","",12,37,3012299,2360693,68276,1555,80867,"",5.02,1.98,3.48,3.71,4.15,1.74,1.74,"",-1,-7.7,0,0.0,632598,26.6,640596,37.2,9769,16.7,324,26.3,16839,26.3
"02198","5","1011","73","0","2015","A","",13,100,5271458,4273912,120780,1018,52935,"",3.74,3.33,4.11,4.79,5.48,1.24,1.24,"",-1,-7.1,-26,-20.6,-1788397,-25.3,-1179560,-21.6,-64086,-34.7,-60,-5.6,-3096,-5.5
"02220","5","1011","73","0","2015","A","",8,55,2407050,1129449,26644,842,43765,"",1.44,0.86,0.79,0.60,0.55,0.91,0.91,"",0,0.0,4,7.8,95232,4.1,146920,15.0,211,0.8,-25,-2.9,-1344,-3.0
"02240","5","1011","73","0","2015","A","N",12,0,0,0,0,0,0,"N",3.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02261","5","1011","73","0","2015","A","",28,145,8608670,5284813,124924,1140,59268,"",3.38,2.12,2.12,2.14,2.04,0.99,0.99,"",-1,-3.4,1,0.7,696319,8.8,-7800,-0.1,-30613,-19.7,80,7.5,4130,7.5
"02275","5","1011","73","0","2015","A","",5,25,1257267,915778,24647,977,50799,"",3.56,2.04,2.45,2.88,3.03,1.21,1.21,"",0,0.0,-7,-21.9,-245742,-16.4,-190852,-17.2,-11579,-32.0,83,9.3,4314,9.3
"02282","5","1011","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02290","5","1011","73","0","2015","A","N",11,0,0,0,0,0,0,"N",2.55,0,0,0,0,0,0,"N",1,10.0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","1011","73","0","2015","A","",19,97,15352697,2752082,59064,3054,158821,"",1.76,3.88,8.62,2.16,1.76,2.23,2.23,"N",3,18.8,0,0,0,0,0,0,0,0,0,0,0,0
"04000","3","1011","53","0","2015","A","",7,478,20408543,1669579,32186,822,42733,"",5.83,17.49,21.40,9.00,5.14,1.22,1.22,"",0,0.0,7,1.5,1291303,6.8,153583,10.1,3518,12.3,42,5.4,2152,5.3
"04000","5","1011","53","0","2015","A","",1290,37784,1740019534,397981567,18041590,886,46051,"",0.60,1.01,0.88,0.99,1.85,0.87,0.87,"",-28,-2.1,-69,-0.2,23059482,1.3,5346305,1.4,1399977,8.4,14,1.6,692,1.5
"04001","5","1011","73","0","2015","A","",17,172,9023882,1569717,74606,1007,52363,"",1.96,0.68,0.79,1.11,1.52,1.17,1.17,"",-1,-5.6,-19,-9.9,-373365,-4.0,-333539,-17.5,-650,-0.9,59,6.2,3077,6.2
"04003","5","1011","73","0","2015","A","",70,1188,37711907,11214349,397503,611,31753,"",2.18,2.40,1.61,2.70,3.49,0.67,0.67,"",3,4.5,-47,-3.8,648333,1.7,299171,2.7,74992,23.3,34,5.9,1730,5.8
"04005","5","1011","73","0","2015","A","",21,207,9219797,1958701,53681,857,44558,"",0.44,0.24,0.24,0.25,0.31,0.99,0.99,"",-3,-12.5,9,4.5,297057,3.3,116021,6.3,11473,27.2,-11,-1.3,-601,-1.3
"04007","3","1011","73","0","2015","A","N",1,0,0,0,0,0,0,"N",127.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04007","5","1011","73","0","2015","A","",20,1100,78101928,9675849,162304,1365,71002,"",1.42,5.19,8.43,4.62,3.07,1.62,1.63,"",-2,-9.1,-89,-7.5,-4783744,-5.8,-15615,-0.2,-402,-0.2,25,1.9,1301,1.9
"04009","5","1011","73","0","2015","A","",22,915,65143761,7646272,234896,1369,71189,"",2.88,7.42,12.18,8.71,11.80,1.64,1.64,"",-1,-4.3,10,1.1,2011283,3.2,-691,0.0,-39532,-14.4,28,2.1,1455,2.1
"04011","5","1011","73","0","2015","A","N",6,0,0,0,0,0,0,"N",3.70,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"04012","5","1011","73","0","2015","A","",35,337,13251076,3652567,126256,756,39330,"",6.84,4.25,4.57,4.82,5.38,1.08,1.08,"",-2,-5.4,-2,-0.6,363587,2.8,-278128,-7.1,-9306,-6.9,25,3.4,1295,3.4
"04013","3","1011","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","5","1011","73","0","2015","A","",438,8218,420323652,79341647,2010349,984,51149,"",0.32,0.32,0.29,0.27,0.29,0.92,0.92,"",-21,-4.6,140,1.7,18785560,4.7,1104739,1.4,15410,0.8,28,2.9,1443,2.9
"04015","3","1011","73","0","2015","A","N",1,0,0,0,0,0,0,"N",34.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
