"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01025","5","1024","73","0","2015","A","",53,252,9331001,2706444,57873,712,37016,"",0.44,0.22,0.16,0.24,0.25,0.75,0.75,"",0,0.0,22,9.6,619604,7.1,252298,10.3,8009,16.1,-17,-2.3,-915,-2.4
"01027","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",10.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","1024","73","0","2015","A","",19,81,1629557,721486,18259,386,20056,"",0.50,0.15,0.07,0.13,0.15,0.48,0.48,"",4,26.7,35,76.1,535193,48.9,328825,83.7,4491,32.6,-77,-16.6,-3996,-16.6
"01029","5","1024","73","0","2015","A","N",14,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","1024","73","0","2015","A","",121,1091,39276650,11253699,264152,692,36001,"",0.64,0.51,0.43,0.49,0.50,0.84,0.84,"",1,0.8,-124,-10.2,-3636661,-8.5,-2753787,-19.7,-89954,-25.4,13,1.9,669,1.9
"01033","3","1024","73","0","2015","A","N",2,0,0,0,0,0,0,"N",3.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","1024","73","0","2015","A","",151,1529,47779390,16193225,322777,601,31240,"",0.65,0.46,0.26,0.46,0.37,0.57,0.57,"",-1,-0.7,14,0.9,1991323,4.3,67071,0.4,-26297,-7.5,20,3.4,1014,3.4
"01035","5","1024","73","0","2015","A","",28,114,3569827,1099607,21541,600,31200,"",0.61,0.23,0.16,0.21,0.17,0.71,0.71,"",1,3.7,22,23.9,923558,34.9,268686,32.3,-6539,-23.3,49,8.9,2540,8.9
"01037","5","1024","73","0","2015","A","",6,30,1392988,348381,6612,895,46562,"",0.28,0.17,0.16,0.20,0.14,1.00,1.00,"",1,20.0,4,15.4,272314,24.3,407,0.1,-5770,-46.6,74,9.0,3870,9.1
"01039","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","1024","73","0","2015","A","",105,932,23593046,8729861,160471,487,25312,"",0.65,0.54,0.31,0.49,0.31,0.58,0.58,"",5,5.0,-45,-4.6,787911,3.5,189355,2.2,-224242,-58.3,38,8.5,1976,8.5
"01041","5","1024","73","0","2015","A","",20,68,1974203,721783,19798,560,29104,"",0.43,0.13,0.08,0.12,0.11,0.63,0.63,"",4,25.0,29,74.4,597017,43.4,271648,60.3,8569,76.3,-122,-17.9,-6360,-17.9
"01043","5","1024","73","0","2015","A","",187,1689,67378864,18421219,312825,767,39905,"",0.58,0.43,0.36,0.44,0.36,0.83,0.83,"",8,4.5,103,6.5,5115847,8.2,1516445,9.0,13803,4.6,12,1.6,643,1.6
"01045","1","1024","73","0","2015","A","",5,28,1565404,0,0,1082,56242,"",37.07,3.69,2.55,0.00,0.00,0.69,0.69,"",-1,-16.7,-1,-3.4,-86979,-5.3,0,0.0,0,0.0,-11,-1.0,-573,-1.0
"01045","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","1024","73","0","2015","A","",150,1352,63719266,13519024,297777,906,47130,"",0.95,0.58,0.41,0.67,0.60,0.71,0.71,"",7,4.9,-18,-1.3,-1650583,-2.5,-374188,-2.7,-28618,-8.8,-12,-1.3,-600,-1.3
"01047","1","1024","73","0","2015","A","",1,17,1445018,0,0,1684,87577,"",7.61,2.90,4.38,0.00,0.00,1.56,1.56,"",0,0.0,-4,-19.0,-257733,-15.1,0,0.0,0,0.0,106,6.7,5517,6.7
"01047","3","1024","73","0","2015","A","N",2,0,0,0,0,0,0,"N",5.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","1024","73","0","2015","A","",82,578,17854370,6656161,275577,594,30885,"",0.54,0.32,0.22,0.38,0.48,0.67,0.67,"",0,0.0,-10,-1.7,275083,1.6,-97939,-1.5,-13904,-4.8,19,3.3,1001,3.3
"01049","2","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",8.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","5","1024","73","0","2015","A","",116,950,28702360,11534918,214650,581,30213,"",0.56,0.32,0.22,0.36,0.29,0.68,0.68,"",6,5.5,-6,-0.6,1657243,6.1,953181,9.0,-18104,-7.8,37,6.8,1913,6.8
"01051","5","1024","73","0","2015","A","",187,952,38770155,10079594,215470,783,40711,"",0.79,0.35,0.33,0.38,0.39,0.93,0.93,"",15,8.7,144,17.8,5172372,15.4,2034551,25.3,22858,11.9,-17,-2.1,-892,-2.1
"01053","5","1024","73","0","2015","A","",77,423,15148374,4328229,78391,690,35854,"",0.52,0.24,0.17,0.24,0.20,0.73,0.73,"",5,6.9,49,13.1,1736966,13.0,655637,17.9,-6842,-8.0,0,0.0,-21,-0.1
"01055","3","1024","73","0","2015","A","N",2,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","1024","73","0","2015","A","",242,3794,101155533,47720219,992812,513,26664,"",0.65,0.76,0.44,0.84,0.79,0.58,0.58,"",2,0.8,-366,-8.8,-3127871,-3.0,65359,0.1,-175917,-15.1,31,6.4,1597,6.4
"01057","5","1024","73","0","2015","A","",17,61,2027936,692151,9923,641,33336,"",0.28,0.11,0.09,0.14,0.10,0.79,0.79,"",1,6.2,2,3.4,204543,11.2,51943,8.1,-306,-3.0,48,8.1,2475,8.0
"01059","5","1024","73","0","2015","A","",45,370,10653030,4514143,73999,554,28831,"",0.44,0.26,0.17,0.29,0.18,0.66,0.66,"",1,2.3,123,49.8,2441055,29.7,2057952,83.8,33329,81.9,-84,-13.2,-4360,-13.1
"01061","5","1024","73","0","2015","A","",48,195,6198643,2491844,46013,612,31829,"",0.55,0.28,0.22,0.33,0.35,0.78,0.78,"",3,6.7,-32,-14.1,-271143,-4.2,-620692,-19.9,-12211,-21.0,63,11.5,3307,11.6
"01063","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",14.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","1024","73","0","2015","A","",5,15,817121,148311,1620,1042,54174,"",0.18,0.06,0.08,0.07,0.02,1.30,1.30,"",2,66.7,-5,-25.0,-71690,-8.1,-295050,-66.5,-8574,-84.1,205,24.5,10640,24.4
"01065","1","1024","73","0","2015","A","",2,6,394280,0,0,1264,65713,"",47.20,4.72,5.67,0.00,0.00,1.20,1.20,"",0,0.0,0,0.0,-23534,-5.6,0,0.0,0,0.0,-57,-4.3,-2969,-4.3
"01065","5","1024","73","0","2015","A","",11,26,527172,187532,4016,395,20539,"",0.22,0.07,0.03,0.06,0.05,0.46,0.46,"",-2,-15.4,-5,-16.1,-185674,-26.0,-91037,-32.7,-2520,-38.6,-48,-10.8,-2518,-10.9
"01067","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","1024","73","0","2015","A","",38,226,9347436,2604412,40932,795,41315,"",0.63,0.48,0.40,0.52,0.43,0.83,0.83,"",-1,-2.6,3,1.3,447708,5.0,257324,11.0,-15351,-27.3,27,3.5,1376,3.4
"01069","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","1024","73","0","2015","A","",376,3568,123807090,39177685,1000453,667,34697,"",0.72,0.55,0.37,0.57,0.69,0.67,0.67,"",8,2.2,13,0.4,8840583,7.7,1678940,4.5,-57999,-5.5,45,7.2,2355,7.3
"01071","5","1024","73","0","2015","A","",107,815,25810724,10405031,248063,609,31686,"",0.62,0.36,0.25,0.43,0.32,0.71,0.71,"",1,0.9,91,12.6,-693080,-2.6,1461169,16.3,8344,3.5,-95,-13.5,-4930,-13.5
"01073","1","1024","73","0","2015","A","",1,13,921547,0,0,1408,73236,"",0.36,0.08,0.07,0.00,0.00,0.88,0.88,"",0,0.0,0,0.0,6708,0.7,0,0.0,0,0.0,1,0.1,49,0.1
"01073","3","1024","73","0","2015","A","",12,245,9067664,0,0,713,37074,"",1.48,1.07,0.81,0.00,0.00,0.76,0.76,"",-1,-7.7,-17,-6.5,-338953,-3.6,0,0.0,0,0.0,22,3.2,1125,3.1
"01073","5","1024","73","0","2015","A","",3244,43697,2531036455,490528276,10985925,1114,57923,"",1.01,0.92,0.78,0.98,1.03,0.85,0.85,"",45,1.4,99,0.2,33602474,1.3,2615934,0.5,-1190794,-9.8,12,1.1,639,1.1
"01075","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",7.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01075","5","1024","73","0","2015","A","",24,224,8489402,1928772,32801,728,37843,"",0.48,0.48,0.38,0.41,0.38,0.79,0.79,"",-2,-7.7,-6,-2.6,482904,6.0,-49741,-2.5,-1138,-3.4,58,8.7,3020,8.7
"01077","1","1024","73","0","2015","A","",1,29,1912709,0,0,1254,65206,"",3.17,2.17,2.69,0.00,0.00,1.22,1.22,"",0,0.0,2,7.4,311020,19.4,0,0.0,0,0.0,120,10.6,6248,10.6
"01077","3","1024","73","0","2015","A","N",2,0,0,0,0,0,0,"N",2.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","1024","73","0","2015","A","",260,2025,67756705,20239795,417689,643,33457,"",0.71,0.50,0.38,0.48,0.43,0.77,0.77,"",2,0.8,-79,-3.8,1786530,2.7,639340,3.3,-42727,-9.3,40,6.6,2102,6.7
"01079","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","5","1024","73","0","2015","A","",50,178,8753970,1611300,37372,946,49203,"",0.64,0.27,0.31,0.28,0.30,1.14,1.14,"",5,11.1,-1,-0.6,-462839,-5.0,1175,0.1,-2307,-5.8,-45,-4.5,-2336,-4.5
"01081","3","1024","73","0","2015","A","",5,77,3499055,0,0,872,45344,"",3.71,2.07,2.78,0.00,0.00,1.34,1.34,"",0,0.0,0,0.0,117301,3.5,0,0.0,0,0.0,31,3.7,1614,3.7
"01081","5","1024","73","0","2015","A","",460,6810,175529200,70366876,1521844,496,25776,"",0.86,0.88,0.48,0.98,0.99,0.54,0.54,"",37,8.7,6,0.1,9607780,5.8,-506728,-0.7,-116646,-7.1,27,5.8,1390,5.7
"01083","5","1024","73","0","2015","A","",215,1281,59684387,13431859,322646,896,46607,"",0.87,0.40,0.32,0.43,0.36,0.79,0.79,"",8,3.9,87,7.3,7564206,14.5,1120694,9.1,43747,15.7,56,6.7,2943,6.7
"01085","1","1024","73","0","2015","A","",1,9,604518,0,0,1246,64770,"",41.04,8.39,7.96,0.00,0.00,0.92,0.92,"",0,0.0,-1,-10.0,-24667,-3.9,0,0.0,0,0.0,36,3.0,1851,2.9
"01085","5","1024","73","0","2015","A","",9,58,1715145,799552,19270,574,29829,"",0.32,0.18,0.09,0.24,0.22,0.51,0.51,"",0,0.0,32,123.1,832443,94.3,475825,147.0,12868,201.0,-79,-12.1,-4121,-12.1
"01087","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",9.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","1024","73","0","2015","A","",28,189,7201985,1827849,24954,733,38106,"",0.66,0.28,0.20,0.49,0.33,0.71,0.71,"",0,0.0,-9,-4.5,616020,9.4,8007,0.4,-21314,-46.1,93,14.5,4816,14.5
"01089","1","1024","73","0","2015","A","",7,861,80158587,0,0,1791,93108,"",4.93,10.02,10.45,0.00,0.00,1.04,1.04,"",-1,-12.5,21,2.5,4103105,5.4,0,0.0,0,0.0,49,2.8,2512,2.8
"01089","3","1024","73","0","2015","A","",11,428,20866777,1300558,20855,939,48811,"",2.62,3.38,3.16,8.52,11.30,0.94,0.94,"",0,0.0,-36,-7.8,-1821917,-8.0,-23204,-1.8,886,4.4,-2,-0.2,-113,-0.2
"01089","5","1024","73","0","2015","A","",2235,46692,3299683760,475773181,12364763,1359,70669,"",1.35,1.78,1.72,1.81,1.94,0.97,0.97,"",68,3.1,1953,4.4,135759178,4.3,23559593,5.2,-79005,-0.6,-1,-0.1,-51,-0.1
"01091","1","1024","73","0","2015","A","",1,13,821959,0,0,1208,62825,"",12.76,4.11,4.24,0.00,0.00,1.03,1.03,"",0,0.0,0,0.0,8881,1.1,0,0.0,0,0.0,28,2.4,1461,2.4
"01091","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","5","1024","73","0","2015","A","",32,376,14548493,4098178,56413,745,38727,"",0.35,0.39,0.30,0.41,0.27,0.77,0.77,"",-2,-5.9,18,5.0,2364319,19.4,603215,17.3,3492,6.6,91,13.9,4709,13.8
"01093","5","1024","73","0","2015","A","",46,495,10902367,5255275,95605,423,22010,"",0.41,0.37,0.19,0.37,0.22,0.51,0.51,"",-1,-2.1,-26,-5.0,-380789,-3.4,-205410,-3.8,-240453,-71.6,7,1.7,371,1.7
"01095","1","1024","73","0","2015","A","",1,8,483778,0,0,1200,62423,"",3.19,0.50,0.56,0.00,0.00,1.16,1.16,"",0,0.0,0,0.0,-8485,-1.7,0,0.0,0,0.0,75,6.7,3936,6.7
"01095","3","1024","73","0","2015","A","N",3,0,0,0,0,0,0,"N",3.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","5","1024","73","0","2015","A","",217,2078,95092570,23785476,403302,880,45771,"",0.59,0.42,0.44,0.45,0.35,1.04,1.04,"",-2,-0.9,-51,-2.4,1346104,1.4,-505881,-2.1,1725,0.4,33,3.9,1733,3.9
"01097","1","1024","73","0","2015","A","",3,563,47010257,0,0,1607,83561,"",2.00,7.31,8.55,0.00,0.00,1.17,1.17,"",0,0.0,6,1.1,210725,0.5,0,0.0,0,0.0,-10,-0.6,-510,-0.6
"01097","3","1024","73","0","2015","A","",8,171,7680987,16000,1126,866,45050,"",1.80,1.51,1.62,0.11,0.61,1.08,1.08,"",0,0.0,4,2.4,11268,0.1,8000,100.0,563,100.0,-18,-2.0,-899,-2.0
"01097","5","1024","73","0","2015","A","",1575,20719,956617216,216611587,5455177,888,46170,"",0.90,0.88,0.70,0.86,0.85,0.79,0.79,"",37,2.4,676,3.4,40955298,4.5,8664204,4.2,-125346,-2.2,9,1.0,485,1.1
"01099","1","1024","73","0","2015","A","",1,2,133326,0,0,1282,66663,"",14.74,0.71,0.74,0.00,0.00,1.04,1.04,"",0,0.0,0,0.0,4433,3.4,0,0.0,0,0.0,43,3.5,2216,3.4
"01099","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01099","5","1024","73","0","2015","A","",32,245,8798001,3027830,54873,692,35984,"",0.40,0.29,0.20,0.35,0.30,0.68,0.68,"",2,6.7,-29,-10.6,-1246243,-12.4,-722559,-19.3,-48666,-47.0,-14,-2.0,-707,-1.9
"01101","1","1024","73","0","2015","A","",4,9,470543,0,0,1005,52283,"",4.07,0.15,0.11,0.00,0.00,0.74,0.75,"",0,0.0,-1,-10.0,-53267,-10.2,0,0.0,0,0.0,-2,-0.2,-98,-0.2
"01101","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","1024","73","0","2015","A","",1134,17232,742450839,180274214,4485750,829,43086,"",0.99,0.95,0.71,1.10,1.19,0.75,0.75,"",29,2.6,-542,-3.0,18134922,2.5,-6002683,-3.2,-424794,-8.7,45,5.7,2335,5.7
"01103","1","1024","73","0","2015","A","",1,4,289796,0,0,1393,72449,"",2.37,0.19,0.20,0.00,0.00,1.07,1.07,"",0,0.0,0,0.0,1548,0.5,0,0.0,0,0.0,7,0.5,387,0.5
"01103","3","1024","73","0","2015","A","",4,52,2261401,0,0,830,43143,"",3.21,1.65,1.81,0.00,0.00,1.09,1.09,"",0,0.0,-4,-7.1,64230,2.9,0,0.0,0,0.0,79,10.5,4082,10.5
"01103","5","1024","73","0","2015","A","",377,4909,189397350,55862577,1389152,742,38579,"",0.77,0.75,0.52,0.77,0.82,0.70,0.70,"",10,2.7,-80,-1.6,3852084,2.1,167384,0.3,-87977,-6.0,27,3.8,1391,3.7
"01105","1","1024","73","0","2015","A","",1,1,93962,0,0,1807,93962,"",42.39,1.04,2.07,0.00,0.00,2.00,2.00,"",0,0.0,0,0.0,3296,3.6,0,0.0,0,0.0,63,3.6,3296,3.6
"01105","5","1024","73","0","2015","A","",14,34,974454,366879,11310,557,28944,"",0.51,0.12,0.09,0.16,0.25,0.75,0.75,"",2,16.7,3,9.7,106727,12.3,32585,9.7,-243,-2.1,17,3.1,877,3.1
"01107","1","1024","73","0","2015","A","",1,7,484061,0,0,1299,67543,"",19.70,4.06,4.94,0.00,0.00,1.19,1.19,"",0,0.0,0,0.0,51791,12.0,0,0.0,0,0.0,125,10.6,6517,10.7
"01107","5","1024","73","0","2015","A","",20,95,3439561,962109,17690,698,36301,"",0.34,0.18,0.14,0.21,0.18,0.78,0.78,"",-2,-9.1,-5,-5.0,-46364,-1.3,-116845,-10.8,-10339,-36.9,27,4.0,1413,4.1
"01109","5","1024","73","0","2015","A","",63,497,14953709,5210461,114822,579,30108,"",0.50,0.26,0.15,0.26,0.23,0.59,0.59,"",6,10.5,50,11.2,1288882,9.4,602740,13.1,-4484,-3.8,-9,-1.5,-468,-1.5
"01111","5","1024","73","0","2015","A","",28,198,4800889,2357491,66265,466,24216,"",0.42,0.29,0.17,0.34,0.40,0.60,0.59,"",1,3.7,30,17.9,638459,15.3,740587,45.8,26686,67.4,-9,-1.9,-499,-2.0
"01113","5","1024","73","0","2015","A","",85,389,16060295,4570183,115504,793,41260,"",0.54,0.21,0.18,0.24,0.29,0.88,0.88,"",-6,-6.6,6,1.6,2272778,16.5,231801,5.3,9307,8.8,101,14.6,5261,14.6
"01115","3","1024","73","0","2015","A","N",2,0,0,0,0,0,0,"N",3.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","1024","73","0","2015","A","",177,1461,56662381,14563097,283075,746,38783,"",0.69,0.56,0.47,0.52,0.44,0.84,0.84,"",6,3.5,27,1.9,-548320,-1.0,-238488,-1.6,-40903,-12.6,-21,-2.7,-1108,-2.8
"01117","1","1024","73","0","2015","A","",1,21,2141068,0,0,1945,101153,"",1.18,0.55,0.70,0.00,0.00,1.27,1.27,"",0,0.0,-2,-8.7,-66868,-3.0,0,0.0,0,0.0,125,6.9,6527,6.9
"01117","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","1024","73","0","2015","A","",1124,12456,720331046,143131795,3502567,1112,57829,"",1.14,1.06,0.94,1.04,1.17,0.89,0.89,"",131,13.2,1412,12.8,102434394,16.6,21583470,17.8,368319,11.8,36,3.3,1879,3.4
"01119","1","1024","73","0","2015","A","",1,5,313760,0,0,1316,68457,"",27.53,3.62,3.86,0.00,0.00,1.16,1.16,"",0,0.0,1,25.0,3921,1.3,0,0.0,0,0.0,-143,-9.8,-7422,-9.8
"01119","5","1024","73","0","2015","A","",24,186,11033508,1857873,47014,1142,59373,"",0.57,0.44,0.54,0.52,0.51,1.23,1.23,"",-2,-7.7,9,5.1,1397924,14.5,100417,5.7,-5537,-10.5,97,9.3,5037,9.3
"01121","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","1024","73","0","2015","A","",118,2727,79868985,33594814,1033131,563,29288,"",0.49,0.66,0.33,0.76,1.00,0.51,0.51,"",5,4.4,422,18.3,12648840,18.8,2650882,8.6,117341,12.8,2,0.4,119,0.4
"01123","3","1024","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.74,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
