"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01009","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","3","1025","73","0","2015","A","",23,1017,40900521,0,0,774,40233,"",4.10,2.06,2.90,0.00,0.00,1.41,1.41,"",0,0.0,-10,-1.0,-365241,-0.9,0,0.0,0,0.0,2,0.3,68,0.2
"01009","5","1025","73","0","2015","A","",60,959,38526046,7197640,107820,773,40177,"",0.51,0.79,1.06,1.22,1.33,1.35,1.35,"",3,5.3,32,3.5,4279321,12.5,643181,9.8,-7390,-6.4,62,8.7,3217,8.7
"01011","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","3","1025","73","0","2015","A","",9,245,8579485,0,0,673,34983,"",8.14,1.38,1.71,0.00,0.00,1.24,1.24,"",0,0.0,-13,-5.0,-178968,-2.0,0,0.0,0,0.0,21,3.2,1090,3.2
"01011","5","1025","73","0","2015","A","",15,424,13660949,3899768,43641,620,32257,"",0.64,0.97,1.06,1.73,0.92,1.10,1.10,"",-1,-6.2,-4,-0.9,-252753,-1.8,64064,1.7,-1552,-3.4,-5,-0.8,-239,-0.7
"01013","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","3","1025","73","0","2015","A","",12,501,17357731,0,0,666,34646,"",3.30,1.19,1.48,0.00,0.00,1.24,1.24,"",0,0.0,-3,-0.6,147397,0.9,0,0.0,0,0.0,10,1.5,527,1.5
"01013","5","1025","73","0","2015","A","",47,952,36198149,8401348,155048,731,38033,"",0.61,0.92,1.20,1.39,1.22,1.30,1.30,"",-1,-2.1,20,2.1,2547480,7.6,314222,3.9,-18289,-10.6,37,5.3,1921,5.3
"01015","1","1025","73","0","2015","A","",4,67,4495907,0,0,1297,67439,"",11.64,0.54,0.71,0.00,0.00,1.31,1.31,"",1,33.3,18,36.7,1242038,38.2,0,0.0,0,0.0,9,0.7,464,0.7
"01015","2","1025","73","0","2015","A","",9,1299,57937217,0,0,858,44601,"",2.41,1.62,1.85,0.00,0.00,1.15,1.15,"",0,0.0,14,1.1,158723,0.3,0,0.0,0,0.0,-6,-0.7,-348,-0.8
"01015","3","1025","73","0","2015","A","",43,4417,174169791,0,0,758,39432,"",2.28,1.65,2.06,0.00,0.00,1.25,1.25,"",1,2.4,144,3.4,13848067,8.6,0,0.0,0,0.0,36,5.0,1910,5.1
"01015","5","1025","73","0","2015","A","",309,4795,181990236,40176389,724114,730,37958,"",0.78,0.73,0.84,1.28,1.34,1.15,1.15,"",-8,-2.5,-164,-3.3,-285334,-0.2,-1892630,-4.5,-80945,-10.1,23,3.3,1198,3.3
"01017","2","1025","73","0","2015","A","N",2,0,0,0,0,0,0,"N",2.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","3","1025","73","0","2015","A","",23,1034,39873914,0,0,741,38557,"",5.11,2.10,2.72,0.00,0.00,1.30,1.30,"",0,0.0,-40,-3.7,418904,1.1,0,0.0,0,0.0,34,4.8,1815,4.9
"01017","5","1025","73","0","2015","A","",60,727,24950962,5967832,102370,660,34328,"",0.63,0.60,0.66,0.95,0.95,1.11,1.11,"",1,1.7,6,0.8,-184961,-0.7,7417,0.1,-5731,-5.3,-11,-1.6,-555,-1.6
"01019","2","1025","73","0","2015","A","N",2,0,0,0,0,0,0,"N",3.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","3","1025","73","0","2015","A","",13,867,28117709,106325,2806,623,32415,"",4.14,2.80,3.20,0.52,2.08,1.14,1.14,"",-1,-7.1,-32,-3.6,-210503,-0.7,-7203,-6.3,-985,-26.0,17,2.8,887,2.8
"01019","5","1025","73","0","2015","A","",42,395,15261932,3462421,53812,743,38638,"",0.63,0.52,0.68,0.87,0.59,1.31,1.31,"",3,7.7,14,3.7,669532,4.6,74840,2.2,-14750,-21.5,6,0.8,304,0.8
"01021","2","1025","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","3","1025","73","0","2015","A","",20,999,34667888,485299,4464,667,34705,"",3.46,1.76,2.07,1.24,2.13,1.18,1.18,"",1,5.3,15,1.5,194704,0.6,-44831,-8.5,-1049,-19.0,-7,-1.0,-329,-0.9
"01021","5","1025","73","0","2015","A","",72,697,25663103,5990216,115199,708,36833,"",0.59,0.50,0.60,0.78,0.81,1.20,1.20,"",3,4.3,30,4.5,2195560,9.4,-213506,-3.4,-4624,-3.9,31,4.6,1654,4.7
"01023","2","1025","73","0","2015","A","N",2,0,0,0,0,0,0,"N",4.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","3","1025","73","0","2015","A","",8,203,7706568,84268,1045,729,37932,"",3.69,0.98,0.92,0.59,1.60,0.94,0.94,"",0,0.0,-3,-1.5,-34486,-0.4,5470,6.9,-247,-19.1,8,1.1,430,1.1
"01023","5","1025","73","0","2015","A","",27,468,16327495,3360313,58334,671,34888,"",0.59,0.92,0.76,1.20,1.32,0.83,0.83,"",1,3.8,-3,-0.6,-244462,-1.5,165143,5.2,-908,-1.5,-6,-0.9,-297,-0.8
"01025","2","1025","73","0","2015","A","N",5,0,0,0,0,0,0,"N",5.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","3","1025","73","0","2015","A","",17,855,31483529,0,0,708,36812,"",3.38,1.71,1.94,0.00,0.00,1.13,1.13,"",0,0.0,-41,-4.6,-1512981,-4.6,0,0.0,0,0.0,-1,-0.1,-32,-0.1
"01025","5","1025","73","0","2015","A","",65,798,24068690,6807277,130295,580,30155,"",0.61,0.65,0.58,1.05,1.33,0.89,0.89,"",0,0.0,3,0.4,52410,0.2,46971,0.7,-1714,-1.3,-1,-0.2,-41,-0.1
"01027","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","3","1025","73","0","2015","A","",6,586,18934394,65625,584,622,32339,"",3.74,2.49,2.94,0.42,0.74,1.18,1.18,"",-1,-14.3,5,0.9,649668,3.6,10545,19.1,94,19.2,17,2.8,881,2.8
"01027","5","1025","73","0","2015","A","",21,267,8068855,2407765,38291,580,30183,"",0.62,0.46,0.49,0.79,0.72,1.06,1.06,"",-1,-4.5,8,3.1,630305,8.5,164298,7.3,-3797,-9.0,28,5.1,1453,5.1
"01029","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","3","1025","73","0","2015","A","",18,415,16172656,1254698,15559,749,38947,"",11.51,3.10,3.27,14.05,25.51,1.05,1.05,"",0,0.0,5,1.2,235249,1.5,146461,13.2,-5387,-25.7,1,0.1,59,0.2
"01029","5","1025","73","0","2015","A","",11,64,1762937,414818,4516,528,27439,"",0.33,0.19,0.14,0.24,0.11,0.71,0.71,"",-2,-15.4,-9,-12.3,-262199,-12.9,-110953,-21.1,-3080,-40.5,-2,-0.4,-145,-0.5
"01031","1","1025","73","0","2015","A","",2,27,1200700,0,0,850,44198,"",13.70,0.63,0.61,0.00,0.00,0.97,0.97,"",0,0.0,13,92.9,243858,25.5,0,0.0,0,0.0,-426,-33.4,-22173,-33.4
"01031","2","1025","73","0","2015","A","N",3,0,0,0,0,0,0,"N",1.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","3","1025","73","0","2015","A","",24,1101,43493447,0,0,760,39498,"",3.00,1.18,1.67,0.00,0.00,1.41,1.41,"",-1,-4.0,-6,-0.5,177439,0.4,0,0.0,0,0.0,8,1.1,372,1.0
"01031","5","1025","73","0","2015","A","",117,1922,71108392,17482042,281514,712,37000,"",0.69,0.84,1.06,1.35,1.26,1.27,1.27,"",5,4.5,64,3.4,4139693,6.2,604066,3.6,37327,15.3,19,2.7,953,2.6
"01033","1","1025","73","0","2015","A","",1,25,1741864,0,0,1363,70855,"",5.57,0.37,0.44,0.00,0.00,1.21,1.21,"",0,0.0,3,13.6,234836,15.6,0,0.0,0,0.0,65,5.0,3376,5.0
"01033","2","1025","73","0","2015","A","N",5,0,0,0,0,0,0,"N",2.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","3","1025","73","0","2015","A","",25,2189,83770818,0,0,736,38278,"",2.54,1.51,1.61,0.00,0.00,1.07,1.07,"",-3,-10.7,-60,-2.7,-3137638,-3.6,-519546,-100.0,-4624,-100.0,-7,-0.9,-364,-0.9
"01033","5","1025","73","0","2015","A","",140,1953,86352911,16839259,281762,851,44227,"",0.67,0.55,0.64,0.86,0.76,1.18,1.18,"",0,0.0,27,1.4,2572739,3.1,498234,3.0,-18813,-6.3,15,1.8,733,1.7
"01035","2","1025","73","0","2015","A","N",2,0,0,0,0,0,0,"N",5.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","3","1025","73","0","2015","A","",12,237,9238703,0,0,749,38941,"",6.22,1.09,1.48,0.00,0.00,1.35,1.35,"",1,9.1,-11,-4.4,-259957,-2.7,0,0.0,0,0.0,13,1.8,666,1.7
"01035","5","1025","73","0","2015","A","",22,350,12802247,2926736,56557,703,36578,"",0.54,0.66,0.80,1.01,1.05,1.21,1.21,"",2,10.0,-3,-0.8,-186955,-1.4,-172384,-5.6,1115,2.0,-5,-0.7,-227,-0.6
"01037","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","1025","73","0","2015","A","",5,134,4937348,0,0,709,36892,"",5.60,1.69,2.04,0.00,0.00,1.20,1.20,"",0,0.0,-4,-2.9,-215749,-4.2,0,0.0,0,0.0,-11,-1.5,-540,-1.4
"01037","5","1025","73","0","2015","A","N",5,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"01039","2","1025","73","0","2015","A","",4,225,9397185,0,0,804,41827,"",2.95,1.00,1.18,0.00,0.00,1.18,1.19,"",0,0.0,19,9.2,217656,2.4,0,0.0,0,0.0,-53,-6.2,-2752,-6.2
"01039","3","1025","73","0","2015","A","",25,939,32185477,0,0,659,34261,"",3.65,1.25,1.50,0.00,0.00,1.20,1.20,"",0,0.0,2,0.2,401563,1.3,0,0.0,0,0.0,7,1.1,352,1.0
"01039","5","1025","73","0","2015","A","",91,1622,56758049,13101150,266659,673,34984,"",0.63,0.88,1.03,1.32,1.21,1.17,1.17,"",-3,-3.2,9,0.6,2402291,4.4,512091,4.1,14114,5.6,25,3.9,1294,3.8
"01041","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","3","1025","73","0","2015","A","",8,299,11412540,74708,666,734,38180,"",4.11,1.29,1.63,0.43,0.58,1.26,1.26,"",0,0.0,-1,-0.3,173270,1.5,3049,4.3,28,4.4,14,1.9,737,2.0
"01041","5","1025","73","0","2015","A","",18,504,14482220,4228456,78751,553,28763,"",0.44,0.88,0.80,1.25,1.02,0.91,0.91,"",0,0.0,-14,-2.7,172658,1.2,-169712,-3.9,2505,3.3,22,4.1,1125,4.1
"01043","2","1025","73","0","2015","A","N",3,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","3","1025","73","0","2015","A","",26,2082,69271693,734410,9107,640,33270,"",1.91,1.23,1.30,0.61,1.68,1.06,1.06,"",0,0.0,14,0.7,1175910,1.7,58777,8.7,-3662,-28.7,7,1.1,343,1.0
"01043","5","1025","73","0","2015","A","",203,3770,156529370,25104118,369538,799,41522,"",0.71,0.90,1.14,1.07,1.01,1.27,1.27,"",11,5.7,122,3.3,12556068,8.7,1237091,5.2,-29793,-7.5,40,5.3,2058,5.2
"01045","1","1025","73","0","2015","A","",7,635,34736823,0,0,1053,54732,"",57.94,13.68,10.50,0.00,0.00,0.77,0.77,"",0,0.0,12,1.9,1564816,4.7,0,0.0,0,0.0,29,2.8,1465,2.8
"01045","2","1025","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","3","1025","73","0","2015","A","",31,1214,46041500,151120,1343,729,37933,"",4.68,1.20,1.05,0.26,0.43,0.87,0.87,"",0,0.0,-21,-1.7,-1264046,-2.7,3752,2.5,32,2.4,-8,-1.1,-374,-1.0
"01045","5","1025","73","0","2015","A","",81,1417,76792025,12459862,269329,1042,54203,"",0.58,0.57,0.68,1.09,1.27,1.19,1.19,"",-2,-2.4,51,3.7,1312863,1.7,216875,1.8,13652,5.3,-21,-2.0,-1073,-1.9
"01047","1","1025","73","0","2015","A","",1,13,854568,0,0,1297,67466,"",8.49,0.36,0.48,0.00,0.00,1.36,1.36,"",0,0.0,-1,-7.1,-108151,-11.2,0,0.0,0,0.0,-33,-2.5,-1711,-2.5
"01047","2","1025","73","0","2015","A","N",5,0,0,0,0,0,0,"N",3.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","3","1025","73","0","2015","A","",44,1186,41279183,0,0,669,34808,"",6.81,1.52,1.75,0.00,0.00,1.15,1.15,"",-3,-6.4,-7,-0.6,-69835,-0.2,0,0.0,0,0.0,2,0.3,143,0.4
"01047","5","1025","73","0","2015","A","",104,2021,70760795,17810002,456478,673,35021,"",0.76,1.05,1.17,1.80,1.89,1.11,1.11,"",-3,-2.8,-47,-2.3,127677,0.2,49719,0.3,-7934,-1.7,16,2.4,867,2.5
"01049","2","1025","73","0","2015","A","N",3,0,0,0,0,0,0,"N",1.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","3","1025","73","0","2015","A","",28,1610,56716580,85624,2261,678,35239,"",3.23,1.26,1.52,0.09,0.48,1.21,1.21,"",0,0.0,10,0.6,468850,0.8,-5801,-6.3,-792,-25.9,2,0.3,88,0.3
"01049","5","1025","73","0","2015","A","",131,2480,85003421,22471116,346209,659,34270,"",0.72,0.79,0.89,1.23,1.08,1.12,1.12,"",0,0.0,41,1.7,4119379,5.1,441258,2.0,-29614,-7.9,21,3.3,1109,3.3
"01051","2","1025","73","0","2015","A","N",3,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","3","1025","73","0","2015","A","",26,1677,56586305,0,0,649,33748,"",2.60,1.42,1.67,0.00,0.00,1.18,1.18,"",0,0.0,5,0.3,-181368,-0.3,0,0.0,0,0.0,-4,-0.6,-207,-0.6
"01051","5","1025","73","0","2015","A","",117,2403,75844989,19205778,384120,607,31557,"",0.56,0.83,0.87,1.27,1.63,1.05,1.05,"",1,0.9,29,1.2,2772588,3.8,440134,2.3,-12617,-3.2,15,2.5,775,2.5
"01053","2","1025","73","0","2015","A","N",3,0,0,0,0,0,0,"N",2.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","3","1025","73","0","2015","A","",22,966,32997269,0,0,657,34150,"",3.51,1.23,1.30,0.00,0.00,1.06,1.06,"",0,0.0,-94,-8.9,-4349217,-11.6,0,0.0,0,0.0,-20,-3.0,-1071,-3.0
"01053","5","1025","73","0","2015","A","",66,1096,40465186,8051252,162848,710,36915,"",0.50,0.57,0.62,0.79,0.96,1.09,1.09,"",-3,-4.3,84,8.3,4543359,12.6,1533577,23.5,12166,8.1,27,4.0,1422,4.0
"01055","1","1025","73","0","2015","A","",1,23,1452565,0,0,1232,64084,"",3.49,0.23,0.29,0.00,0.00,1.30,1.30,"",0,0.0,4,21.1,285600,24.5,0,0.0,0,0.0,76,6.6,3983,6.6
"01055","2","1025","73","0","2015","A","",7,491,19638284,0,0,769,40003,"",2.25,0.75,0.81,0.00,0.00,1.07,1.07,"",0,0.0,-20,-3.9,-1204261,-5.8,0,0.0,0,0.0,-16,-2.0,-811,-2.0
"01055","3","1025","73","0","2015","A","",64,2224,79537894,643273,16981,688,35762,"",4.08,1.02,1.21,0.39,2.15,1.19,1.18,"",-1,-1.5,-17,-0.8,-738381,-0.9,-43579,-6.3,-5959,-26.0,-1,-0.1,-60,-0.2
"01055","5","1025","73","0","2015","A","",331,7398,315538164,72378843,1258696,820,42650,"",1.00,1.38,1.87,2.27,2.36,1.35,1.35,"",-5,-1.5,247,3.5,15511895,5.2,6808589,10.4,67513,5.7,13,1.6,697,1.7
"01057","2","1025","73","0","2015","A","N",3,0,0,0,0,0,0,"N",5.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","3","1025","73","0","2015","A","",8,633,22295362,0,0,678,35250,"",3.15,2.64,3.37,0.00,0.00,1.28,1.28,"",0,0.0,15,2.4,-135452,-0.6,0,0.0,0,0.0,-20,-2.9,-1036,-2.9
"01057","5","1025","73","0","2015","A","",44,360,11958247,3173387,48455,638,33179,"",0.82,0.61,0.70,1.17,1.17,1.15,1.15,"",2,4.8,4,1.1,833353,7.5,-123097,-3.7,-7841,-13.9,37,6.2,1937,6.2
"01059","2","1025","73","0","2015","A","N",3,0,0,0,0,0,0,"N",3.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","3","1025","73","0","2015","A","",10,988,35248017,0,0,686,35682,"",2.32,1.57,1.95,0.00,0.00,1.24,1.24,"",-1,-9.1,-24,-2.4,917242,2.7,0,0.0,0,0.0,34,5.2,1756,5.2
"01059","5","1025","73","0","2015","A","",51,810,29713781,7596056,151147,705,36669,"",0.56,0.52,0.64,0.87,0.85,1.23,1.22,"",-2,-3.8,-20,-2.4,1161655,4.1,472579,6.6,9398,6.6,43,6.5,2269,6.6
"01061","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","3","1025","73","0","2015","A","",18,858,28264632,3212579,50700,633,32930,"",4.85,2.83,3.50,14.80,61.04,1.24,1.24,"",0,0.0,-22,-2.5,846083,3.1,74922,2.4,12695,33.4,34,5.7,1767,5.7
"01061","5","1025","73","0","2015","A","",29,270,10094348,2518049,52509,720,37421,"",0.37,0.36,0.49,0.59,0.94,1.35,1.35,"",3,11.5,11,4.2,754068,8.1,111763,4.6,2647,5.3,26,3.7,1323,3.7
"01063","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","3","1025","73","0","2015","A","",8,390,14149740,138863,1722,698,36320,"",6.99,3.66,4.86,2.37,3.90,1.33,1.33,"",0,0.0,-8,-2.0,344131,2.5,9013,6.9,-409,-19.2,31,4.6,1662,4.8
"01063","5","1025","73","0","2015","A","",8,85,2156863,725314,37956,487,25325,"",0.33,0.32,0.29,0.63,1.27,0.89,0.89,"",0,0.0,-1,-1.2,-26350,-1.2,-23529,-3.1,15330,67.8,-4,-0.8,-210,-0.8
"01065","2","1025","73","0","2015","A","N",2,0,0,0,0,0,0,"N",4.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","3","1025","73","0","2015","A","",12,521,18541380,1378779,20404,684,35594,"",5.76,3.07,3.72,14.03,43.96,1.21,1.21,"",0,0.0,-13,-2.4,-184151,-1.0,31156,2.3,4248,26.3,10,1.5,533,1.5
"01065","5","1025","73","0","2015","A","",19,335,9425222,2931438,54531,541,28156,"",0.43,0.80,0.74,1.53,1.74,0.92,0.92,"",1,5.6,9,2.8,148482,1.6,53649,1.9,5136,10.4,-6,-1.1,-300,-1.1
"01067","2","1025","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","3","1025","73","0","2015","A","",12,296,11918675,129390,1151,776,40334,"",4.75,1.44,1.79,0.90,1.90,1.24,1.24,"",0,0.0,-3,-1.0,-107971,-0.9,10004,8.4,88,8.3,3,0.4,122,0.3
"01067","5","1025","73","0","2015","A","",22,394,11543552,3557509,56730,563,29280,"",0.41,0.78,0.67,1.26,1.39,0.86,0.86,"",1,4.8,-3,-0.8,295120,2.6,-143617,-3.9,-7575,-11.8,19,3.5,970,3.4
"01069","1","1025","73","0","2015","A","",1,13,1367294,0,0,1997,103845,"",2.49,0.10,0.19,0.00,0.00,1.88,1.88,"",0,0.0,0,0.0,30097,2.3,0,0.0,0,0.0,31,1.6,1639,1.6
"01069","2","1025","73","0","2015","A","",6,554,24244432,0,0,841,43730,"",1.38,0.65,0.68,0.00,0.00,1.05,1.05,"",0,0.0,12,2.2,535234,2.3,0,0.0,0,0.0,-1,-0.1,-54,-0.1
"01069","3","1025","73","0","2015","A","",49,5039,226643867,2257721,20095,865,44977,"",2.23,1.77,2.35,1.15,2.21,1.33,1.33,"",0,0.0,46,0.9,2441748,1.1,14516,0.6,132,0.7,2,0.2,76,0.2
"01069","5","1025","73","0","2015","A","",350,7335,374064693,64074362,878999,981,51000,"",0.76,1.04,1.51,1.67,1.43,1.45,1.45,"",0,0.0,-9,-0.1,13271479,3.7,-18469,0.0,-69221,-7.3,36,3.8,1875,3.8
"01071","2","1025","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","3","1025","73","0","2015","A","",36,2028,74056435,391674,10341,702,36514,"",4.91,2.03,2.52,0.56,2.10,1.24,1.24,"",-1,-2.7,14,0.7,268811,0.4,-47132,-10.7,950,10.1,-3,-0.4,-125,-0.3
